,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
KPCT,0.05426681406163487,0.014881030950801444,0.03128378584919416,0.025176655663955164,-0.009741756865955185,-0.004782425638443456,-0.021140264619712263,0.004348028007855829,0.001132517830087885,0.011454766267118404,-0.00437012537677845,0.031993839958651155,-0.04657675428334288,-0.006881221719713457,0.006767084412806506,0.023152297902806002,0.016820142284255574,-0.015172003813420492,0.013309283611171967,-0.005127722567770464
KREM2,-0.022654414577839548,-3.639866330114293e-05,0.08544229313035547,0.007979556026840926,0.013233411850284036,0.03664767634775539,-0.02870931674104661,-0.028261764884814078,-0.040753898713061974,-0.05051801927551474,0.012117187836700733,-0.04432216775941125,-0.007563325767455668,-0.0036914521722091367,0.02576859140700181,-0.016549955133708293,0.004639257706889181,-0.0027603335986102913,0.014474903850672894,-0.028211483808612412
KYNU,0.011184049488997962,-0.035050992030875486,0.05497883722839522,-0.0012250855621555095,0.0007054904696773279,-0.010399782852162486,-0.01124546839839762,0.01671786972137084,-0.005397544919884167,-0.025594889899931823,-0.014810614165786334,0.008261456410281108,0.04865772876919462,-0.02208404194445176,-0.0025855108177773546,0.006603862146319999,-0.02239905537511794,0.0063140110359750715,0.05930709502165179,0.005175832846464397
Kallikrein 11,0.018230206790298454,-0.033390970080223306,0.014879656885896259,-0.0005638669172560564,-0.01651899641031841,0.004523171138988111,-0.029662641367183225,0.014160820551452213,0.0516154340606669,-0.0511811218781952,-0.023052782700051323,-0.0378985439797962,0.005702896924695227,0.012134223440586461,-0.014787413366927314,-0.022215025781855902,-0.019267264242808294,0.011609471938382665,0.04530243306927136,0.00879381070349264
Kallikrein 4,-0.020709114582372422,-0.044343365519990324,-0.010422171106748824,0.018698965948526557,-0.03688733836110482,0.0060944362748251045,-0.009854201222534446,-0.017879535745203075,0.022925456974942277,0.0053199243210867555,-0.014270594598815812,0.05124643062671959,0.0028461991170917896,0.016973060180087592,-0.028404418198362164,-0.05489230821045268,-0.0008173180580784249,0.00034728866700719157,-0.01884767114137006,-0.05788638381922085
Kallikrein 6,-0.009019413555151266,-0.030111240233860557,0.08174546932608359,-0.05966463040819995,-0.03560813874154817,-0.007804908873330505,0.005944464356875014,-0.02416697628768726,-0.028416908391005257,-0.017483482918751812,-0.03177807467429578,-0.023553597494390715,-0.016431561014918664,0.004093320820504998,-0.00034771852021113806,-0.009216579144258427,0.004363889004928172,0.013280538169913017,-0.005120642291536954,-0.030278583707661445
Kallikrein 7,-0.005470269956330009,-0.020346969300945685,-0.0036485181359216623,0.012067660687359653,-0.013194011800980609,-0.024200237791653433,0.02366595497111677,-0.04026476325092137,0.02826513012975376,-0.047763983495834286,-0.013956814898056565,0.03322131257016678,0.05437015910276472,-0.006120446434866426,0.00495952557499405,-0.028765442923654808,0.046052676776349596,0.005680344545505531,-0.03239087042092171,-0.0048662731163191236
Kallistatin,-0.04080257019667114,-0.02741935160329529,-0.012165059615990497,0.023149028492874608,0.013066688385945031,-0.022738609897466927,-0.03317466941252247,0.011981129961174397,0.009264772902549796,0.003082132994547001,-0.02290146879024934,-0.006116506640622468,-0.00345856071471382,-0.05308602046800747,-0.030542138122852138,0.007224278603502126,0.04331337250053285,0.014574394874822436,-0.003951455041222849,-0.02483652641601639
Karyopherin-a2,0.030606337772928163,-0.009808334988567504,0.007710355474275341,0.028334480933428215,0.005013864296240028,-0.010981484384854894,0.10036670072532698,0.00599422385985324,0.03783045176809621,0.009408630686747096,0.044755366213513156,-0.05503289969535148,0.03825885899999491,0.047037739305130895,-0.007357451335083051,-0.03477476353463463,-0.04330489668092951,0.01627902421380597,0.0259754703504677,0.02082682043373467
Keratin 18,-0.03576968500570599,-0.0032300197181729124,0.0072162499702003195,0.015300740805620211,0.05379579311438582,0.00021738124559479135,-0.007401690596501678,0.00696783068972031,-0.01664249915853432,0.013136016761651792,-0.014817845025746894,-0.00016514192637269307,0.03324216904950715,0.0032452624460566444,0.053416297333038126,-0.019194828051295815,0.03335821193815045,-0.03450666313174182,-0.02482091525891279,0.05302901308028085
"Kininogen, HMW",0.0035227812746243276,-0.024160602256156002,0.03018743245594665,-0.010005194671462806,0.005225363589674835,0.0021404037354302574,-0.03761983734238937,0.023088101905207322,0.07127072157110131,0.010486198626449785,-0.004423726999978653,-0.0067401288823794574,-0.031033191280749235,0.016672072892232628,0.0036803591229764864,-0.03788010421830915,-0.03966714432343149,-0.0005596248390103586,-0.03006961894662792,-0.058031285568137726
"Kininogen, HMW, Two Chain",0.00700900519578524,-0.007847491304945319,0.02977882809013052,0.002589257285594837,0.008817302205448945,-0.036143594811046016,0.023592337625097614,0.014387230854500803,0.10825404039822822,-0.0003709054634544103,0.03379364479957536,-0.022342980567875353,0.026241976834374618,0.04673727841641671,-0.045952263833429444,0.015214950182352232,-0.081738353728029,0.02917513032899088,0.04006324765144561,-0.0989812891117325
Kininostatin,0.001015922517780978,0.0014670878128111285,-0.02089905382532115,-0.041380838828397166,-0.010120816331096466,0.028874641487195686,0.000778394235743158,0.007930436555315692,-0.009073597916426432,-0.08795206908454904,-0.03923611997265427,0.009782578644375655,-0.02629801090856417,-0.005141618752241039,-0.0675117485979795,0.0487206497165021,-0.06744126585381201,-0.00264653190817336,0.010325046895362386,-0.06609368718209084
Ku70,0.04306345878020887,-0.00927974719317099,-0.0008308183427569427,0.03494524910246019,-0.030004464255493607,0.04496596694157162,0.043065664123043246,0.03123054647367906,-0.03496322990159994,0.015764966688393164,0.04245755710123637,0.019592048714428392,-0.006746341562009566,0.05037386086943324,-0.01650435070578114,0.011644377154551811,-0.016305299519084875,-0.03643908517233216,-0.0015007939984666215,0.0007036509514760534
L-VEGF165,0.005704108801832049,-0.012174651821385512,-0.015900558247138305,0.020308567062582616,0.028416721253030325,-0.03167765391518172,-0.03213144577381363,0.030970144402120106,0.03525906236201909,-0.04584330193733323,-0.011280700256548204,-0.015913198208694725,0.0053454662941129,-0.04776364117114684,-0.004021659055711125,-0.07973959563043216,-0.03178962917939822,-0.020994965742932994,0.026055532315929074,0.060332559593095414
LAG-1,0.012296111904393984,-0.012943104608967389,-0.009488953513564994,0.037338668744257376,-0.04521943323762413,-0.006743227107208561,0.10571980107965653,0.05836066981763383,-0.03157981533271236,0.00933200082651538,0.04631550509789457,-0.0009454117930484089,0.009093216518111688,0.051535235139145166,-0.022404613120979692,5.769631601474177e-05,0.008323707367277364,0.010958645010455093,0.011114852487719953,-0.005140715466997779
LAG-3,0.05840638412097295,-0.013019439708028784,0.023558841929209436,0.005780072127525374,0.021134493428573164,0.005411133403975033,0.014752864309266022,0.009497196511098028,0.028653673162592062,0.028729349946790342,0.011807317723465934,-0.002341464933184073,0.02479802930133179,0.012530788821869967,0.03504779001953942,-0.012522242905973946,-0.0599009643210193,0.006313909862877678,-0.013729351162217483,-0.005417170934180974
LBP,0.006995668526336867,-0.015137925460425703,0.015810381205707342,-0.010312038542460891,-0.060146019391756504,0.011153826594555188,-0.013351331516410578,0.026114402564634844,0.0023945290025138926,-0.0338077895038308,-0.019121162083815247,0.0291018330356576,0.023965984044991263,0.03454172734968485,-0.007980142367803663,-0.018989812634773433,-0.044909072535290834,-0.08311343836094695,0.019126800408422295,0.019244006130048338
LCK,-0.0162025243135913,0.02153174570392353,-0.002303113009775352,0.05427014909155071,-0.022529091786064246,0.041796435345291365,-0.009648697524302396,-0.011741365945762873,-0.02746582694773996,-0.05728022894768605,0.010941521038651834,-0.021825958843601403,0.028775142327149828,0.007842354311926696,-0.0008411781833937973,0.032711095109638225,0.03254727510211845,-0.05449721472430822,-0.0034629481474780822,-0.03013581564212987
LCMT1,0.03220262944686989,-0.020479610195049305,0.029285096332393915,0.01724277358411065,-0.024706070659881837,-0.013534939711636837,0.02979266679974451,0.005308179931894558,0.03120840559255979,-0.05145040061262307,-0.028380973358505947,-0.04068865647354517,-0.004876111185205438,-0.050276179498482135,0.057508552738259756,-0.03154966936292616,0.029169342202008345,0.013106731354476526,0.037700259303583325,-0.028881050730837
LD78-beta,-0.024459009172919818,-0.03085262479803779,0.08438949533980106,-0.05023470004778744,-0.028489917485834314,-0.0007694643028150401,0.002888588285215994,-0.02122594793865198,-0.009716823014893013,-0.01433780911003494,-0.018623112656126872,-0.012972177826137538,-0.0057852754520367,0.019013015851768393,-0.0002570845786342825,-0.016758976307529358,0.00019130166085305368,0.015449047441321723,-0.002180559677140959,-0.008417463376669439
LDH-H 1,0.007562352856334526,0.04361330091437663,0.052622929463071365,0.05145644260292674,0.0126472400300253,-0.004378369290361835,0.014048362224868006,0.019486261336017913,0.021905914991621818,-0.027497607373954493,-0.02857425095569637,-0.020539302010446098,0.0018851435229568644,0.03024187622545107,-0.040174365833357054,0.01803092381572922,0.01380559648987188,0.013613582521465935,-0.08601507469018747,0.059664092584328
LEAP-1,-0.0015728023360345347,-0.0037897587497355443,-0.007061831909685801,0.004937279469849361,-0.06607420522565205,-0.009258020990772869,0.031380403931084315,-0.07894761829310559,0.04170978562013523,0.01600851266290724,-0.01813144204011745,-0.023686347914229605,-0.01575083727954269,0.0363117260045726,0.000268541578541685,0.004100387527138962,0.05726729881493946,0.05802767542044255,0.012530862322336446,-0.07034803989265401
LG3BP,0.05901924374999848,-0.0089166982662115,0.0016792797713511458,0.0020750905070457785,-0.013350113289393497,0.00772420116954024,0.0015071899135608718,0.023347121568886194,-0.007230499345502222,-0.02787369376388222,0.0028575128335935327,0.025768474131660928,-0.004077930409617138,0.003678664531087576,0.02757265157802941,0.007991967101851558,-0.05707178359037165,-0.02725931571466929,-0.023284086205639293,-0.01356099869428919
LGMN,-0.03668590601525139,0.01838833136807532,0.020859095092083578,0.03407497025550865,0.015742261255908562,-0.03035871117052735,0.002622994471102711,0.009420167272451159,-0.01351445420753099,0.03008261566392195,-0.009427070394577209,-0.017304783551595287,-0.020248378968729552,-0.004696714947135973,0.023978003367232388,-0.017323167712619544,0.004252116239626323,-0.03535159485102451,-0.018533733869153312,-0.003835619672844367
LIF sR,0.005602109031172282,-0.04109399680170291,-0.03757485960387563,0.012539564358368227,0.010195331059099443,-0.05395430388000206,-0.026089706816960174,0.0216599647968813,-0.018114101684206206,-0.008337809201713769,0.015672907471039332,-0.05493345231789364,-0.006242462601179869,-0.013140094070870039,-0.03529311879339251,0.028463821824995073,-0.04976560650048124,0.07183170653561571,-0.010199731158941096,-5.91060772130553e-05
LIGHT,-0.04710243826913541,-0.018288787057708176,0.04908770148661635,-0.030467738197113733,0.03143040674053385,0.02573347559411502,-0.01128088863452459,0.046418520004626505,0.01973274903343128,-0.01625618379865632,-0.018924125294004487,-0.03227682793905448,0.043219448968812,0.016132941264946646,-0.008700658702817471,0.01085259865398206,0.01387301460138301,0.008361418746126746,0.020065177651589206,-0.0003606891485206197
LIMP II,0.025525194851175673,-0.020987825824755793,-0.01193377242001319,0.026165950553566072,-0.02598456694660152,0.038420213772623966,-0.03746305201090489,0.01323998886548586,0.037380885956761374,-0.008807385443656342,-0.016411406347997776,-0.020590183814049767,-0.03445706485701465,0.010014719035959348,-0.041074620119363504,-0.03399581455132795,-0.013960584806347995,-0.030022721338507048,-0.0030402078184012405,-0.04022151393975848
LIN7B,0.05528654856163734,-0.025281300902693836,0.01719753435964758,0.01362852865183393,-0.039555123192075686,0.018900309456042624,0.0326278321017456,-0.00022629736526493075,-0.04429357292190099,-0.006067966037769297,0.004423356222565594,-0.00033077771496877004,0.001833419654369216,-0.0010650020757692214,0.009393334789094834,0.02695867535846915,-0.010559576756372223,0.030907170216072005,0.0024133041734781435,0.009056328871652084
LKHA4,-0.05017948224523877,-0.015423758887974218,0.00044971026071220674,-0.013730072489420606,0.003118116280603814,0.007010988177877016,0.03465368562115639,0.008572655286401007,0.02545526187733872,0.008486293937361503,-0.008994004751437077,-0.03641386314178056,0.05245075070978193,0.01929548523580934,-0.030007151424075337,-0.04459003470444849,-0.012171079930545815,0.026423672622414525,-0.0027001446739429447,-0.010879004121615913
LRIG3,0.027354314481967262,-0.03219480276857677,-0.03906608730497578,-0.021164475533222503,0.039092134799207846,-0.03989763027372633,-0.038926471546528785,0.061888591686839696,-0.04601171910605085,-0.03186899586519061,0.011225064941455648,-0.002385797374074677,0.018513700757228257,0.032237120944504795,0.01857825113500734,-0.00028126880608732226,0.030048861819980014,0.024101465308848463,-0.008605065840267823,-0.012093346604620275
LRP8,0.0278011172459068,-0.027275095144834876,-0.0026353904469385504,0.02298259027928706,0.03435540485649576,-0.004913999141901345,0.08506930402587923,0.04444373345692688,-0.025214477836219974,-0.0429242466542177,0.05550847148591022,-0.0036035895282837366,-0.028561087699040245,-0.012458210313970134,-0.014129916952861397,0.022358518163203157,-0.0127157974276982,-0.015303799236911808,0.016209998190449812,0.0018935784700896256
LRRT1,-0.030581419722901078,-0.02214202808426145,-0.0001299870792963615,0.020674611592607074,0.009447258029804548,-0.0065610883650476185,0.048451841556328853,0.021900598363841818,0.006150980948870356,0.022267831560535526,0.05357991902037502,0.034491949154480187,0.060117515329388506,-0.03215205160213739,-0.023121298038645263,-0.04989145589016823,0.028839630637197307,0.006023724682831161,0.033483500286469806,0.007200306889282745
LRRT3,0.026434347498345247,-0.0460324356740981,-0.016749119818406558,0.011437486742738168,-0.01919623197774707,0.017868460242521804,0.022372825682058,-0.016171875043651154,-0.027448400801090518,0.04293086852125058,0.022261239053923524,0.01319271112676666,-0.03419132285064671,-0.06542237412023871,-0.04393624081989695,-0.038486329776050855,0.01382831701314174,0.04943329969589128,-0.021550982426834658,-0.029770057358825885
LSAMP,0.005060828950942018,-0.04727454421984771,-0.021219612083848077,0.009811477288191857,0.015988345307199787,-0.03646020089126318,0.03588562628771347,-0.03615864697779973,-0.0026527432683044663,-0.005276077562824368,-0.043148326824178115,-0.0120467902773805,0.010777055186369011,-0.02035691408797719,0.00494290762771214,0.05978425920460804,0.035050733704276325,0.004083769117536318,-0.03821576471093169,0.05605569742505261
LY86,-0.05180069669622813,-0.001675820628564487,-0.02758721993859055,0.013707305180730135,-0.022720349536255083,0.03943614492496951,-0.01845609387324584,0.03948997654743439,-0.008406380461138977,-0.02909952144254662,-0.030401429675762603,-0.029791182829223224,0.012522999954331076,-0.014037596288564748,0.022651962404827794,-0.03346782629942951,0.012114713800538437,-0.01738994756832663,0.019181753613054353,-0.013367748013555563
LY9,0.04531737921381115,-0.011709004881123728,-0.01621254770811158,-0.006061005723584714,0.0055408582659755455,-0.01241682754453302,0.016143660445384008,-0.00723544671355017,-0.029138219616016307,0.010715969150364152,-0.03669984088712492,-0.04532115949930893,-0.02663429557041284,0.029647748662885207,-0.029696091108833398,-0.013937660978430357,-0.042436646198317524,0.0047758045395146,0.02115616334401212,-0.02526236182050545
LYN,0.025880675598794537,0.054504522070355506,0.025063060337143436,0.04425497585876753,0.02153852236302198,-0.002935151877831498,0.02497608285935013,0.03170541719901852,-0.012711455759286588,-0.003772095135367415,-0.036956191633935,0.007383421815244053,0.00682275497722717,0.006862239039771649,0.011096686128493951,0.028421576563661333,0.02335787697574628,0.013905174854981413,0.019664326850978013,-0.023953431638829705
LYNB,0.04171154509582573,0.04703408466965807,0.013218710261616848,0.031966391211611184,0.013302444983966207,-0.015066120945409855,0.01799615636066839,0.029031876392307726,-0.01982127695271216,-0.002034886608586467,-0.03926643402369735,0.010141183607827207,0.003791484549918483,0.011469709072444162,0.007302921128115003,0.018809042075980883,0.014984332300575165,0.015993688964309707,0.03512167486247443,-0.03671335001158812
LYVE1,0.05855098587462604,-0.009252904482018967,-0.005204875444567215,-0.008532427463934796,-0.015459018546445004,0.011857478755612536,-0.006188192141027611,-0.02142879391534525,0.008711172179562247,-0.012017577299011139,-0.0264896262740877,0.016424704497853135,0.04270833741024477,-0.004623537342433072,-0.009430975994260954,-0.0029617084756425605,0.004911983262717076,-0.01690941096733186,-0.008325250609975498,0.0026894427314824955
Lactoferrin,-0.013507549836274396,-0.01528815598776712,-0.026758441500753245,0.011043464828863757,0.015854933988530214,-0.019076278784292282,-0.04016436770899646,-0.0012922371679888582,-0.0037073309431467087,-0.11342381510899918,0.03086756917969492,-0.0619547308813378,-0.010998683501840308,0.04731885637367489,-0.04218967763004908,0.0026298882372292275,0.05515188593574411,-0.04283066630416958,-0.005731149576969702,0.010700406072506673
Lamin-B1,0.0159776384335807,-0.03272597997824584,0.011671914706731812,0.053790383644591155,-0.019489719483833566,0.026898296479518045,-0.014979469614955573,-0.01846369198469268,-0.0010304379063112853,-0.008659868734445063,0.025352537746904876,0.08597348977424196,-0.057432489727248806,0.06511479252487197,-0.00198043642623835,-0.021466724878178734,0.07214652581410894,0.0183478027560318,0.0195526620127466,-0.014201267830792156
Laminin,-0.021926188055356635,-0.04783937980176735,0.021422142890418223,0.05985243113208708,0.0133303921174092,0.0027611588596857545,-0.007865551955925408,0.0035393088998161917,0.01312118886378224,-0.011242394691450492,-0.009655852736211501,0.003231932962486216,-0.00495684630636004,0.023068389496629583,0.011685948138380538,0.013759483134641806,-0.017251850357049944,0.017723147630756095,0.006386004095316843,-0.012445414390897004
Layilin,0.010319230626794485,-0.04288198687934303,0.0708288372837288,-0.04165161227217561,-0.005216418957541382,0.010767051611108809,0.0008894092682221965,-0.017097623485141277,-0.03752190279625138,-0.024995123183446624,-0.014798108054216264,-0.02493594431412148,-0.009096099395315258,-0.0009770248107573965,-0.01955952454854919,-0.03021701899236837,0.012263828030758159,-0.002564969598881395,0.009100358390673515,-0.015070536046315969
Leptin,0.025575618794305248,-0.006803348780408137,-0.003034075167440935,-0.016790905054787107,-0.08461094157255156,0.0008052705757151866,-0.002149362801505553,-0.025469094287347834,-0.018229165799804447,-0.0050591923670104235,-0.029311895840113428,0.07918260798986143,0.06216670255982581,0.028404227333229823,0.033068562767204296,0.014141112193229558,-0.022511313785104,-0.04571252424705101,0.01732650389378668,-0.03863773223398643
Lipocalin 2,0.008072728549904823,-0.02413744687153008,0.017766851204043952,0.012934572941214898,0.0692795140966152,0.03676624966327641,-0.01172190798739261,-0.021338399559794143,-0.00641130739613473,0.016135628564922157,0.011684363269930408,-0.04782265000037394,-0.007273268147080464,0.025421376034189775,-0.006508122381149948,0.010346791197173995,0.001823572449670129,-0.050287101680659835,0.033392695531916136,0.01762925301240864
Livin B,0.048845508680378555,-0.023786596673527727,0.0020603857161315244,-0.002953322670395468,0.07375857071952786,0.04685192983674655,0.0063829916148833024,-0.007112338633817165,0.005762771530894928,-0.0038770018013968193,-0.009323355423010852,-0.007546160541911529,0.014591018082347147,-0.014729920191776482,-0.012879952580559215,0.01008461239229595,0.015315877826123652,0.0043807471171970775,-0.008305088592647248,-0.007893521331497405
Luteinizing hormone,0.0026905145492709635,-0.03717465164590532,0.021560978040052855,0.06802379382738806,-6.042660387717596e-05,0.012450628789493948,-0.022198053771681478,-0.001764719215189402,0.001228599551336891,-0.014289178103042406,-0.007648980774448456,0.005492274589929566,-0.01136748546960519,0.029586755391183543,0.0009806644845257154,0.01582305554909914,-0.004181049199961372,0.084689927524945,0.04585081646160568,-0.016465908463487226
Lymphotactin,0.02118486155296594,-0.05240740474239454,0.030864498302995057,0.015342641291450675,0.005748196767621616,0.0305363542917696,-0.008900381206704323,-0.018040743219179214,-0.013792901607739312,0.00859766416068359,0.00033691202782781056,0.004527639094155349,-0.01734726424670378,-0.02638891991595372,-0.03750783606619129,-0.03906530633294012,0.005253924276618641,-0.017779169115454192,0.016355299785366643,0.012760917911920643
Lymphotoxin a1/b2,0.04755180777097446,-0.025118536874015808,0.007798495972572684,0.02032803865543745,0.023795077542742307,0.010280765173885521,0.02570880911625236,0.020217039813407823,-0.01791317600610815,-0.008747779185031886,-0.0475733660611625,-0.01566719639326213,-0.005297856107529375,0.03122070262197678,-0.01445322338871638,-0.032840846688181664,-0.021317142552159583,0.004905406115713123,0.014382778628853218,-0.010233894515155276
Lymphotoxin a2/b1,0.0008132564555091633,-0.05746558066498177,0.01909091241905675,0.055280279274843296,0.00917131243570891,-0.0013111070017651184,0.007513095680038186,0.010611016489353378,0.016805003499367466,-0.00813263428868546,-0.003999955587383504,-0.014035260908049465,-0.006535297175910377,-0.010108166221354012,0.009814841326496676,0.005547718887018608,-0.013092720484009165,-0.03752945900856939,-0.03984679341140877,0.0009559793257106454
Lymphotoxin b R,-0.010738370773713209,-0.027690406099723303,0.08832589302060224,-0.0577042615100587,-0.033410069061746796,-0.007351708273981633,0.005443139531627129,-0.017465876126442983,-0.024231982303120323,-0.013840582316567202,-0.012258283977107456,-0.01945656868162639,-0.005598360454464577,0.002221743995137317,-0.030704281606457766,0.01110550377917546,0.0010757317858155592,0.016090888034933505,-0.011743231594998564,-0.007468922556452209
Lysozyme,-0.008306976057834916,-0.021293401584277952,-0.005247619732202722,0.014400147651726527,0.00029722910120286926,0.013498860898218864,0.021732681803515768,-0.039944272968393923,0.04238429410352338,0.0013521512976744012,0.009445287657262762,-0.041135824291819854,-0.04648634751611282,0.068818587387775,0.004591377481620813,0.03488901478900969,0.016315771121116953,0.014484084971880418,-0.007950158443000684,0.12879963907346337
M-CSF R,0.05075998413933875,-0.018192405989016294,-0.009995609178084655,-0.015530987442421295,0.035102612372952,0.005141079895653878,-0.02742335486516789,0.04604747432264471,-0.055767881336057736,-0.026493418049492318,0.012892278245134208,0.002980626204470824,0.018425499617807282,-0.0023066511724220756,0.005782739843133505,-0.028139536157299663,-0.0060772373079117795,-0.013623699840889864,-0.032882770270851944,0.021661223808034015
M2-PK,0.05833660313088364,-0.009552926307592106,0.011929120394631138,0.01513487214478531,0.03127993030274988,0.021664144171567524,0.006462608853545851,0.0035327633340574453,-0.010688645344650319,-0.007155771543149541,-0.01793022165911054,0.004929902422755727,-0.0058184700476394575,0.012407472321871749,0.006071122001436417,-0.007340464138934104,-0.007164777221304132,0.05615913257502216,0.023144786895998297,-0.008005626662426305
MAPK14,0.007775364751341599,0.05552753551796675,0.04012029711963173,0.04529041323268555,0.05298040596508131,0.0337284652527195,0.0313604839078102,0.03350187740310418,-0.007883893782762993,0.02898452736001411,-0.04007990408662547,0.0028891348595446644,0.012541866099887037,-0.012470395880814084,0.003675831125841752,-0.006225177267395187,0.023448112409990913,-0.006316762471719745,-0.007799302325947179,0.002909684679019576
MAPK2,0.04016738526617468,0.024846745452461908,0.07168568403670411,0.02538043124686352,0.03486399731072145,-0.02968339342096125,0.0031507603020060207,0.023923369143706477,0.010718362389197995,0.024957590323001325,-0.022526073571201902,0.0248631392706027,-0.015727671592782076,-0.0037394909348177473,0.004458258169245876,-0.0010964921908678334,-0.010929700826417614,-0.023315885890437142,0.020782302334534805,-0.0009790376323049528
MAPK5,0.01909926001269907,-0.017381965643102248,0.014856674189740966,0.0069278641863851406,-0.00467054323862759,-0.0334386346997825,0.0002902374323599549,0.01564735575770705,3.169977395746465e-05,-0.01601888840883944,0.011791557811302488,0.021586945559932093,0.005313681478811,0.025694604792910275,0.01989315321853887,0.007209398936648331,-0.0025728111201509746,0.031520592166050056,0.025863367817999857,-0.009944287811089575
MAPKAPK3,0.04356117789457045,0.03394353488527309,0.04672929896075269,0.019247249427669963,0.06157863662969724,0.0010984342730731083,0.014829378016943213,0.017315719273011083,-0.010650049523490487,0.01614178578979211,-0.025834554927997574,0.010507048245892943,0.022921234726288042,-0.014764808826976726,0.0036277197222092613,0.00902867991352376,0.02709241751067135,-0.01627566002750501,0.0029764518957868563,0.0017338957834519108
MASP3,-0.01748432739881562,-0.030691391395585528,0.019871544789867704,0.0018867975290983656,-0.020730249305280623,0.01223527696168857,-0.03707936213693323,0.04043471017122156,0.0257689999145325,0.011511965808673544,-0.007018831096842864,-0.0012812010181677518,0.0027788907007565387,-0.03962708319353178,-0.004491445112446455,0.004928817175080805,0.0013909593292484865,-0.018705639496388198,-0.04453318063774814,-0.0091563276001052
MATK,0.03034606760899059,-0.031121646459546997,-0.02464700937507139,0.0300527248081024,-0.006617766409572075,0.022100365628850153,-0.01833879119058439,-0.007256537650774834,0.011302032571388542,-0.00795333928759613,0.0063860537078178105,0.004446250778225589,-0.00042479479021135906,-0.04641173771243812,-0.0702625551498575,-0.03047695650275749,0.006929114149429244,-0.007081086718055808,-0.03798045525119764,-0.007974332186994686
MATN2,-0.0029118991556777,-0.040622854579129064,-0.026038795933199948,0.023400561878732396,0.014331423163902185,-0.06753242213529678,0.05414838240768642,-0.027798992005657122,0.0013386613122261205,-0.006461847174608099,0.009148823867606978,-0.04592915728554914,-0.004130978129407559,0.009673171916327923,0.0038712655174412323,0.009383487323671563,0.06132335305693413,0.004833089846918011,-0.001409156348542909,0.020724739353989687
MATN3,0.014777441273821166,-0.03627938407842472,0.06651356311007293,-0.025259251560955945,-0.03700860468254742,0.03534067728889517,0.05433115913738665,0.04503642223877644,-0.01540444412085414,-0.03435513424645177,0.038059043827114156,-0.04673475518469015,0.004586688829833865,0.008992071414010249,0.010347497700289704,0.03264921128584573,0.013625643742404207,-0.010406782745766924,0.0032180012687220935,-0.02731022533869528
MBD4,-0.037533271993783875,-0.026772434467735088,0.010166944627395202,0.05888809322093565,-0.03015174292935283,0.035655381358487934,0.022960547579520645,0.009089132020674311,-0.02790944363621173,0.002202104895639778,0.05339416260404357,0.012015885544671798,-0.020070090041005878,0.00857854673632421,-0.014219584410187646,0.007104668579313338,-0.02459477557440791,0.021892520056565053,-0.0075486911355263555,0.00013923168311578897
MBL,-0.014699102111824543,-0.014656844268786526,0.022685133024633198,0.013520267857801081,0.019984597156186213,0.007898748962780802,0.01582329568924491,0.015834074597102565,-0.00995223300724023,-0.042172894631395536,0.00012335703156137167,0.009710298991530223,0.014248469493835795,-0.02186340394600788,0.02763101140889936,0.03264954376541824,-0.06713446008995251,-0.019457217482867193,-0.02266526052362985,-0.018345857895079597
MCP-1,-0.011340868203259968,-0.04156346265320496,0.00879132470124184,0.02962956757666735,0.03775254607541547,0.03667951675967442,0.005282540357588035,-0.009635563512019005,-0.01013092402202572,0.043932272030247174,0.026350669003693594,0.03515029442279683,-0.02864169225248709,0.0230619045535967,0.08093033330921875,-0.023613580428513015,0.03717223891112279,-0.00628291328300134,-0.04080926741772404,0.03628277216980773
MCP-2,-0.045285954936328164,-0.0363052614530792,-0.004381708189369853,0.03214093955978175,-0.02494175989080845,-0.011963924513416227,0.026520963685190444,-0.0016942415121858204,-0.014439435714526461,0.05326254504775722,-0.019251321625104137,0.032143320616302685,-0.0021368596034622,0.013638870811325785,-0.025436547045132853,0.01153544131957389,-0.012378979027766097,-0.003090541176222909,-0.028359750919356035,0.02939693888709773
MCP-3,0.02484734287908975,-0.012943240808413836,-0.024563455986153223,0.0380922033075166,-0.0734271561478328,-0.004143103265297351,0.02585091047460053,-0.01869030445403939,0.011326172897541726,0.00035631253616410477,-0.046361288426460395,-0.014270284025293898,-0.012224073818983288,0.014341712079966219,-0.04097913587954239,-0.05322476006830566,-0.022688686968030575,0.009735065770963622,-0.018598265166642522,-0.009350337510264897
MCP-4,-0.00662508612580404,-0.028299905519448415,0.010772485356913306,0.020584527798307033,-0.0025266221110682406,0.011089586945718117,-0.011834498628650566,-0.04736160869944503,-0.04709402268137302,0.06178232633775244,0.05011431163255533,0.0004226451452826942,-0.019215207762752963,-0.049232156264137315,0.06740781626218448,-0.078675254848221,0.04607332706001825,0.00465067409894783,-0.006594873495841141,0.0338538618024367
MDC,-0.022406066904448588,-0.014628317612699917,-0.01286801993272762,0.005452086033365224,-0.011124678015978443,-0.026625492607387787,0.022151837134189403,-0.09106622320919865,0.02873329006259335,0.012596044380615522,-0.0519776920595777,0.007788897476036946,0.0709503161098228,-0.008930453935609772,-0.0003271991063409803,0.0063261045299976065,-0.003089611646317099,0.022128307582504825,0.041287564819193594,-0.015087356421325727
