"hyperedge_id","protein_id"
"MCP-4","DcR3"
"MCP-4","Desmoglein-1"
"MCP-4","Dkk-4"
"MCP-4","ENA-78"
"MCP-4","ENPP7"
"MCP-4","EPHAA"
"MCP-4","EPI"
"MCP-4","ERAB"
"MCP-4","ERK-1"
"MCP-4","ERP29"
"MCP-4","Endoglin"
"MCP-4","Endothelin-converting enzyme 1"
"MCP-4","Enterokinase"
"MCP-4","Esterase D"
"MCP-4","FCG2A/B"
"MCP-4","FGF-12"
"MCP-4","FGF-6"
"MCP-4","FGF-8A"
"MCP-4","FGFR-3"
"MCP-4","FGFR4"
"MCP-4","FGR"
"MCP-4","FSH"
"MCP-4","Factor D"
"MCP-4","Fas ligand, soluble"
"MCP-4","Fibrinogen g-chain dimer"
"MCP-4","Ficolin-3"
"MCP-4","Fucosyltransferase 3"
"MCP-4","G-CSF"
"MCP-4","GAS1"
"MCP-4","GCKR"
"MCP-4","GCP-2"
"MCP-4","GFAP"
"MCP-4","GHC2"
"MCP-4","GIIE"
"MCP-4","GITR"
"MCP-4","GNS"
"MCP-4","GOT1"
"MCP-4","GV"
"MCP-4","Galectin-2"
"MCP-4","Galectin-8"
"MCP-4","Gelsolin"
"MCP-4","Glucagon"
"MCP-4","Glucocorticoid receptor"
"MCP-4","Glutathione S-transferase Pi"
"MCP-4","Glypican 3"
"MCP-4","Granulysin"
"MCP-4","Granzyme H"
"MCP-4","H6ST1"
"MCP-4","HCC-1"
"MCP-4","HIPK3"
"MCP-4","HIV-2 Rev"
"MCP-4","HPV E7 Type 16"
"MCP-4","HSP70 protein 8"
"MCP-4","HVEM"
"MCP-4","ICOS"
"MCP-4","IDE"
"MCP-4","IDUA"
"MCP-4","IFN-aA"
"MCP-4","IFN-g R1"
"MCP-4","IGF-I sR"
"MCP-4","IGF-II receptor"
"MCP-4","IGFBP-1"
"MCP-4","IGFBP-3"
"MCP-4","IGFBP-6"
"MCP-4","IL-1 R AcP"
"MCP-4","IL-10"
"MCP-4","IL-10 Rb"
"MCP-4","IL-13 Ra1"
"MCP-4","IL-17 RC"
"MCP-4","IL-17D"
"MCP-4","IL-17F"
"MCP-4","IL-18 Ra"
"MCP-4","IL-1a"
"MCP-4","IL-23"
"MCP-4","IL-23 R"
"MCP-4","IL-34"
"MCP-4","IL-5"
"MCP-4","IL-8"
"MCP-4","ILT-2"
"MCP-4","ILT-4"
"MCP-4","IMDH1"
"MCP-4","Integrin a1b1"
"MCP-4","JAG2"
"MCP-4","JAM-B"
"MCP-4","KI3S1"
"MCP-4","KIF23"
"MCP-4","KYNU"
"MCP-4","LBP"
"MCP-4","LD78-beta"
"MCP-4","LEAP-1"
"MCP-4","LG3BP"
"MCP-4","LIMP II"
"MCP-4","LKHA4"
"MCP-4","LRP8"
"MCP-4","LYVE1"
"MCP-4","Lymphotactin"
"MCP-4","MAPKAPK3"
"MCP-4","MATK"
"MCP-4","MCP-1"
"MCP-4","MCP-4"
"MCP-4","MEPE"
"MCP-4","MFGM"
"MCP-4","MICA"
"MCP-4","MIP-1a"
"MCP-4","MIP-3a"
"MCP-4","MIP-3b"
"MCP-4","MK11"
"MCP-4","MMEL2"
"MCP-4","MMP-10"
"MCP-4","MMP-8"
"MCP-4","MO2R1"
"MCP-4","MP2K2"
"MCP-4","MP2K4"
"MCP-4","Macrophage mannose receptor"
"MCP-4","Mammaglobin 2"
"MCP-4","NCAM-120"
"MCP-4","NCAM-L1"
"MCP-4","NCK1"
"MCP-4","NR1D1"
"MCP-4","NXPH1"
"MCP-4","Nr-CAM"
"MCP-4","OCAD1"
"MCP-4","OLR1"
"MCP-4","Olfactomedin-4"
"MCP-4","PAFAH"
"MCP-4","PARC"
"MCP-4","PARK7"
"MCP-4","PBEF"
"MCP-4","PCSK7"
"MCP-4","PCSK9"
"MCP-4","PD-L2"
"MCP-4","PDE11"
"MCP-4","PDE3A"
"MCP-4","PDE4D"
"MCP-4","PDE9A"
"MCP-4","PDGF-AA"
"MCP-4","PDK1"
"MCP-4","PESC"
"MCP-4","PFD5"
"MCP-4","PH"
"MCP-4","PK3CG"
"MCP-4","PLCG1"
"MCP-4","PPAC"
"MCP-4","PPase"
"MCP-4","PRL"
"MCP-4","PSA"
"MCP-4","PSD7"
"MCP-4","PTK6"
"MCP-4","PTN"
"MCP-4","PTP-1C"
"MCP-4","PYY"
"MCP-4","Periostin"
"MCP-4","Peroxiredoxin-5"
"MCP-4","Prekallikrein"
"MCP-4","Protease nexin I"
"MCP-4","Protein C"
"MCP-4","Protein S"
"MCP-4","Protein disulfide-isomerase"
"MCP-4","Proteinase-3"
"MCP-4","RANK"
"MCP-4","RBM39"
"MCP-4","RBP"
"MCP-4","ROBO3"
"MCP-4","Rb"
"MCP-4","SEPR"
"MCP-4","SIRT2"
"MCP-4","SPINT2"
"MCP-4","SPTA2"
"MCP-4","STAB2"
"MCP-4","Semaphorin 3E"
"MCP-4","Semaphorin-6A"
"MCP-4","Siglec-9"
"MCP-4","Sorting nexin 4"
"MCP-4","TCCR"
"MCP-4","TF"
"MCP-4","TGF-b R II"
"MCP-4","TGF-b3"
"MCP-4","TLR4:MD-2 complex"
"MCP-4","TNFSF15"
"MCP-4","TNFSF18"
"MCP-4","TPSB2"
"MCP-4","TRY3"
"MCP-4","TS"
"MCP-4","TSH"
"MCP-4","TSLP R"
"MCP-4","TXD12"
"MCP-4","Tenascin"
"MCP-4","Testican-2"
"MCP-4","Thyroglobulin"
"MCP-4","TrATPase"
"MCP-4","TrkA"
"MCP-4","TrkB"
"MCP-4","Tropomyosin 1 alpha chain"
"MCP-4","ULBP-1"
"MCP-4","VEGF-C"
"MCP-4","VEGF121"
"MCP-4","ZAP70"
"MCP-4","a2-Antiplasmin"
"MCP-4","b-Endorphin"
"MCP-4","b2-Microglobulin"
"MCP-4","cIAP-2"
"MCP-4","carbonic anhydrase II"
"MCP-4","discoidin domain receptor 1"
"MCP-4","dopa decarboxylase"
"MCP-4","gpIIbIIIa"
"MCP-4","kallikrein 12"
"MCP-4","pTEN"
"MCP-4","sICAM-1"
"MCP-4","sICAM-5"
"MCP-4","suPAR"
"MCP-4","tau"
"MCP-4","transcription factor MLR1, isoform CRA_b"
"MDC","41"
"MDC","4EBP2"
"MDC","6-Phosphogluconate dehydrogenase"
"MDC","ACE2"
"MDC","ADAMTS-4"
"MDC","AIF1"
"MDC","ALCAM"
"MDC","ALK-1"
"MDC","AN32B"
"MDC","ANGL3"
"MDC","AREG"
"MDC","ARGI1"
"MDC","ART"
"MDC","ASAHL"
"MDC","ASGR1"
"MDC","ATS1"
"MDC","ATS13"
"MDC","Activated Protein C"
"MDC","Activin RIB"
"MDC","Albumin"
"MDC","Aminoacylase-1"
"MDC","Angiogenin"
"MDC","Apo A-I"
"MDC","Apo E2"
"MDC","Arylsulfatase A"
"MDC","Azurocidin"
"MDC","BARK1"
"MDC","BFL1"
"MDC","BGN"
"MDC","BLC"
"MDC","BMP-1"
"MDC","BMP-7"
"MDC","BOC"
"MDC","BPI"
"MDC","BRF-1"
"MDC","Bcl-2"
"MDC","C1q"
"MDC","C34 gp41 HIV Fragment"
"MDC","C5"
"MDC","C5b, 6 Complex"
"MDC","C7"
"MDC","C8"
"MDC","CATC"
"MDC","CBX5"
"MDC","CCL28"
"MDC","CD109"
"MDC","CD39"
"MDC","CD40 ligand, soluble"
"MDC","CD5L"
"MDC","CD70"
"MDC","CD97"
"MDC","CDC37"
"MDC","CDK5/p35"
"MDC","CHL1"
"MDC","CHST2"
"MDC","CHST6"
"MDC","CLC1B"
"MDC","CNTF"
"MDC","CSK21"
"MDC","CTLA-4"
"MDC","CXCL16, soluble"
"MDC","CYTD"
"MDC","CYTF"
"MDC","CaMKK alpha"
"MDC","Cadherin-12"
"MDC","Cadherin-2"
"MDC","Carbonic anhydrase 6"
"MDC","Carbonic anhydrase III"
"MDC","Cardiotrophin-1"
"MDC","Catalase"
"MDC","Cathepsin B"
"MDC","Chitotriosidase-1"
"MDC","Ck-b-8-1"
"MDC","Clusterin"
"MDC","Coagulation Factor V"
"MDC","Coagulation Factor X"
"MDC","Coagulation Factor XI"
"MDC","Coagulation Factor Xa"
"MDC","Contactin-4"
"MDC","Cripto"
"MDC","Cyclophilin A"
"MDC","Cystatin-S"
"MDC","Cytochrome c"
"MDC","DHH"
"MDC","DLL4"
"MDC","DLRB1"
"MDC","DYRK3"
"MDC","DcR3"
"MDC","Desmoglein-1"
"MDC","Desmoglein-2"
"MDC","Dynactin subunit 2"
"MDC","ECM1"
"MDC","EDA"
"MDC","EDAR"
"MDC","EF-1-beta"
"MDC","EMR2"
"MDC","ENPP7"
"MDC","ENTP5"
"MDC","EPHA3"
"MDC","EPHAA"
"MDC","EPI"
"MDC","EPO-R"
"MDC","ERP29"
"MDC","Elastase"
"MDC","Endocan"
"MDC","Endothelin-converting enzyme 1"
"MDC","Eotaxin-2"
"MDC","Ephrin-B3"
"MDC","FAM107B"
"MDC","FCAR"
"MDC","FCG2A/B"
"MDC","FCN1"
"MDC","FCN2"
"MDC","FGF-10"
"MDC","FGF-16"
"MDC","FGF-20"
"MDC","FGF-4"
"MDC","FGF-5"
"MDC","FGF-6"
"MDC","FGF-8B"
"MDC","FGF23"
"MDC","FGF9"
"MDC","FLRT1"
"MDC","FN1.3"
"MDC","FN1.4"
"MDC","FSTL3"
"MDC","Factor B"
"MDC","Ferritin"
"MDC","Fibronectin"
"MDC","GDF-9"
"MDC","GFRa-1"
"MDC","GIIE"
"MDC","GPNMB"
"MDC","GX"
"MDC","Galectin-3"
"MDC","Galectin-4"
"MDC","Growth hormone receptor"
"MDC","H6ST1"
"MDC","HB-EGF"
"MDC","HDGR2"
"MDC","HGF"
"MDC","HIPK3"
"MDC","HO-2"
"MDC","HPLN1"
"MDC","HPV E7 Type 16"
"MDC","HPV E7 Type18"
"MDC","Haptoglobin, Mixed Type"
"MDC","Hat1"
"MDC","Hemoglobin"
"MDC","Heparin cofactor II"
"MDC","I-TAC"
"MDC","IDE"
"MDC","IF4A3"
"MDC","IFN-lambda 2"
"MDC","IL-1 sRI"
"MDC","IL-11"
"MDC","IL-11 RA"
"MDC","IL-12 RB2"
"MDC","IL-17B"
"MDC","IL-18 Ra"
"MDC","IL-19"
"MDC","IL-1F7"
"MDC","IL-1Rrp2"
"MDC","IL-1a"
"MDC","IL-2 sRa"
"MDC","IL-2 sRg"
"MDC","IL-20 Ra"
"MDC","IL-22BP"
"MDC","IL-23"
"MDC","IL-6 sRa"
"MDC","IL-7 Ra"
"MDC","IMDH1"
"MDC","IgD"
"MDC","IgM"
"MDC","JAG1"
"MDC","JAM-C"
"MDC","JAML1"
"MDC","K-ras"
"MDC","KI3L2"
"MDC","KPCI"
"MDC","Kallikrein 4"
"MDC","Keratin 18"
"MDC","LAG-1"
"MDC","LIGHT"
"MDC","LIMP II"
"MDC","LIN7B"
"MDC","LY9"
"MDC","LYVE1"
"MDC","Leptin"
"MDC","Lymphotoxin a2/b1"
"MDC","Lymphotoxin b R"
"MDC","M-CSF R"
"MDC","MAPK5"
"MDC","MAPKAPK3"
"MDC","MASP3"
"MDC","MCP-3"
"MDC","MDC"
"MDC","MDHC"
"MDC","MEK1"
"MDC","MEPE"
"MDC","MIP-5"
"MDC","MK01"
"MDC","MK13"
"MDC","MMEL2"
"MDC","MMP-10"
"MDC","MMP-9"
"MDC","MP2K2"
"MDC","MP2K4"
"MDC","MRC2"
"MDC","MSP"
"MDC","Marapsin"
"MDC","Mesothelin"
"MDC","Midkine"
"MDC","Myeloperoxidase"
"MDC","Myokinase, human"
"MDC","NCK1"
"MDC","NDP kinase B"
"MDC","NET4"
"MDC","NKG2D"
"MDC","NLGNX"
"MDC","NRP1"
"MDC","Neurotrophin-3"
"MDC","Notch-3"
"MDC","OMD"
"MDC","ON"
"MDC","OPG"
"MDC","OSM"
"MDC","OX2G"
"MDC","OX40 Ligand"
"MDC","PACAP-27"
"MDC","PAK6"
"MDC","PAPP-A"
"MDC","PARK7"
"MDC","PCNA"
"MDC","PDE4D"
"MDC","PDGF Rb"
"MDC","PF-4"
"MDC","PFD5"
"MDC","PGCB"
"MDC","PGRP-S"
"MDC","PIGR"
"MDC","PIM1"
"MDC","PK3CG"
"MDC","PKC-B-II"
"MDC","PKC-G"
"MDC","PKC-Z"
"MDC","PLXC1"
"MDC","PPAC"
"MDC","PRL"
"MDC","PSA2"
"MDC","PSMA"
"MDC","PSME3"
"MDC","Peroxiredoxin-5"
"MDC","Plasminogen"
"MDC","Prekallikrein"
"MDC","Protein S"
"MDC","RAD51"
"MDC","RANK"
"MDC","ROBO2"
"MDC","RS3"
"MDC","Rab GDP dissociation inhibitor beta"
"MDC","Rb"
"MDC","Renin"
"MDC","SEPR"
"MDC","SET"
"MDC","SKP1"
"MDC","SLAF5"
"MDC","SOD"
"MDC","SPINT2"
"MDC","SRCN1"
"MDC","SREC-II"
"MDC","SSRP1"
"MDC","STAB2"
"MDC","Sialoadhesin"
"MDC","Siglec-3"
"MDC","Siglec-6"
"MDC","Sonic Hedgehog"
"MDC","Spondin-1"
"MDC","TACI"
"MDC","TAJ"
"MDC","TAK1-TAB1"
"MDC","TCPTP"
"MDC","TFPI"
"MDC","TGM3"
"MDC","TIMP-3"
"MDC","TNF sR-I"
"MDC","TNF-a"
"MDC","TS"
"MDC","TSG-6"
"MDC","TSP2"
"MDC","TWEAK"
"MDC","TWEAKR"
"MDC","Thrombospondin-1"
"MDC","Thymidine kinase"
"MDC","Transketolase"
"MDC","Triosephosphate isomerase"
"MDC","TrkC"
"MDC","Tropomyosin 2"
"MDC","UBC9"
"MDC","UBE2N"
"MDC","ULBP-1"
"MDC","ULBP-3"
"MDC","URB"
"MDC","Ubiquitin"
"MDC","Ubiquitin+1"
"MDC","VEGF"
"MDC","VEGF-C"
"MDC","Vasoactive Intestinal Peptide"
"MDC","WFKN1"
"MDC","XTP3A"
"MDC","ZAP70"
"MDC","annexin II"
"MDC","annexin VI"
"MDC","b-ECGF"
"MDC","b-NGF"
"MDC","carbonic anhydrase II"
"MDC","dopa decarboxylase"
"MDC","eIF-5"
"MDC","gp130, soluble"
"MDC","gpIIbIIIa"
"MDC","granzyme A"
"MDC","kallikrein 5"
"MDC","p27Kip1"
"MDC","paraoxonase 1"
"MDC","phosphoglycerate kinase 1"
"MDC","prostatic binding protein"
"MDC","sCD163"
"MDC","sCD4"
"MDC","sE-Selectin"
"MDC","sFRP-3"
"MDC","sICAM-5"
"MDC","sL-Selectin"
"MDC","sLeptin R"
"MDC","sTie-2"
"MDC","transcription factor MLR1, isoform CRA_b"
"MDC","uPA"
"MDHC","40S ribosomal protein SA"
"MDHC","4EBP2"
"MDHC","6-Phosphogluconate dehydrogenase"
"MDHC","ABL2"
"MDHC","ACE2"
"MDHC","ADAM12"
"MDHC","ADAMTS-4"
"MDHC","ADAMTS-5"
"MDHC","AGR2"
"MDHC","AIF1"
"MDHC","AIP"
"MDHC","ALCAM"
"MDHC","AMPK a1b1g1"
"MDHC","AMPM2"
"MDHC","ANGL3"
"MDHC","ANR63"
"MDHC","AREG"
"MDHC","ARI3A"
"MDHC","ARMEL"
"MDHC","ARP19"
"MDHC","ART"
"MDHC","ARTS1"
"MDHC","ASAHL"
"MDHC","ASGR1"
"MDHC","ASM3A"
"MDHC","ATS1"
"MDHC","Activated Protein C"
"MDHC","Activin AB"
"MDHC","Activin RIB"
"MDHC","Alkaline phosphatase, liver"
"MDHC","Aminoacylase-1"
"MDHC","Angiopoietin-1"
"MDHC","Angiostatin"
"MDHC","Antithrombin III"
"MDHC","Apo E"
"MDHC","Apo E2"
"MDHC","Apo E3"
"MDHC","Apo E4"
"MDHC","Azurocidin"
"MDHC","B7"
"MDHC","B7-2"
"MDHC","B7-H1"
"MDHC","B7-H2"
"MDHC","BAFF"
"MDHC","BARK1"
"MDHC","BASI"
"MDHC","BCAM"
"MDHC","BCAR3"
"MDHC","BCMA"
"MDHC","BFL1"
"MDHC","BGN"
"MDHC","BLC"
"MDHC","BMP-1"
"MDHC","BMP-14"
"MDHC","BMP-6"
"MDHC","BMP10"
"MDHC","BNP"
"MDHC","BOC"
"MDHC","BPSA"
"MDHC","BSSP4"
"MDHC","BST1"
"MDHC","BTG"
"MDHC","Bcl-2"
"MDHC","Bone proteoglycan II"
"MDHC","C1q"
"MDHC","C1s"
"MDHC","C2"
"MDHC","C3"
"MDHC","C34 gp41 HIV Fragment"
"MDHC","C5"
"MDHC","C6"
"MDHC","C8"
"MDHC","C9"
"MDHC","CAMK1D"
"MDHC","CAMK2A"
"MDHC","CAMK2B"
"MDHC","CAMK2D"
"MDHC","CBX5"
"MDHC","CD109"
"MDHC","CD23"
"MDHC","CD30"
"MDHC","CD36 ANTIGEN"
"MDHC","CD39"
"MDHC","CD40 ligand, soluble"
"MDHC","CD5L"
"MDHC","CD97"
"MDHC","CDC37"
"MDHC","CFC1"
"MDHC","CG073"
"MDHC","CHK1"
"MDHC","CHST2"
"MDHC","CHST6"
"MDHC","CK094"
"MDHC","CK2-A1:B"
"MDHC","CKAP2"
"MDHC","CLC1B"
"MDHC","CLF-1/CLC Complex"
"MDHC","CO8A1"
"MDHC","CRIS3"
"MDHC","CRK"
"MDHC","CRTAM"
"MDHC","CS084"
"MDHC","CSK21"
"MDHC","CTAP-III"
"MDHC","CTGF"
"MDHC","CXCL16, soluble"
"MDHC","CYTD"
"MDHC","CYTF"
"MDHC","CYTN"
"MDHC","CYTT"
"MDHC","CaMKK alpha"
"MDHC","Cadherin E"
"MDHC","Cadherin-12"
"MDHC","Cadherin-2"
"MDHC","Calcineurin"
"MDHC","Calpain I"
"MDHC","Calpastatin"
"MDHC","Carbonic anhydrase III"
"MDHC","Catalase"
"MDHC","Cathepsin A"
"MDHC","Cathepsin B"
"MDHC","Clusterin"
"MDHC","Coagulation Factor V"
"MDHC","Coagulation Factor X"
"MDHC","Coagulation Factor Xa"
"MDHC","Contactin-5"
"MDHC","Corticotropin-lipotropin"
"MDHC","Cripto"
"MDHC","Cystatin-S"
"MDHC","Cytochrome c"
"MDHC","DAF"
"MDHC","DAN"
"MDHC","DHH"
"MDHC","DLC8"
"MDHC","DLL1"
"MDHC","DMP1"
"MDHC","DR3"
"MDHC","DR6"
"MDHC","DYRK3"
"MDHC","Desmoglein-2"
"MDHC","Discoidin domain receptor 2"
"MDHC","DnaJ homolog"
"MDHC","Dtk"
"MDHC","Dynactin subunit 2"
"MDHC","ECM1"
"MDHC","EDAR"
"MDHC","EF-1-beta"
"MDHC","EGFRvIII"
"MDHC","EMAP-2"
"MDHC","EP15R"
"MDHC","EPHA3"
"MDHC","EPHB2"
"MDHC","EPO-R"
"MDHC","ER"
"MDHC","ERBB1"
"MDHC","ERBB2"
"MDHC","ERBB3"
"MDHC","ES1"
"MDHC","ESAM"
"MDHC","ESPN"
"MDHC","Elafin"
"MDHC","Elastase"
"MDHC","Endostatin"
"MDHC","Eotaxin-2"
"MDHC","EphA5"
"MDHC","Ephrin-A4"
"MDHC","F229A"
"MDHC","FABP"
"MDHC","FAK1"
"MDHC","FAM107B"
"MDHC","FCAR"
"MDHC","FCG3B"
"MDHC","FCN1"
"MDHC","FCN2"
"MDHC","FER"
"MDHC","FGF-10"
"MDHC","FGF-16"
"MDHC","FGF-17"
"MDHC","FGF-20"
"MDHC","FGF-4"
"MDHC","FGF-5"
"MDHC","FGF-8"
"MDHC","FGF-8B"
"MDHC","FGF-8F"
"MDHC","FGF23"
"MDHC","FGF7"
"MDHC","FLRT1"
"MDHC","FN1.2"
"MDHC","FN1.4"
"MDHC","FST"
"MDHC","FSTL3"
"MDHC","FUT5"
"MDHC","FYN"
"MDHC","Factor B"
"MDHC","Factor H"
"MDHC","Ferritin"
"MDHC","Fibrinogen"
"MDHC","Fractalkine/CX3CL-1"
"MDHC","G-CSF-R"
"MDHC","GA733-1 protein"
"MDHC","GDF-11"
"MDHC","GDF-9"
"MDHC","GNT2C"
"MDHC","GP1BA"
"MDHC","GPC2"
"MDHC","GPC5"
"MDHC","GPNMB"
"MDHC","GPVI"
"MDHC","GRN"
"MDHC","GSK-3 alpha/beta"
"MDHC","GX"
"MDHC","Galectin-4"
"MDHC","Gro-a"
"MDHC","Gro-b/g"
"MDHC","HB-EGF"
"MDHC","HCK"
"MDHC","HDGR2"
"MDHC","HGF"
"MDHC","HINT1"
"MDHC","HMG-1"
"MDHC","HO-2"
"MDHC","HPG-"
"MDHC","HPT"
"MDHC","HPV E7 Type18"
"MDHC","HSP 60"
"MDHC","HSP 70"
"MDHC","Haptoglobin, Mixed Type"
"MDHC","Hat1"
"MDHC","Hemoglobin"
"MDHC","Heparin cofactor II"
"MDHC","Histone H2A.z"
"MDHC","I-309"
"MDHC","I-TAC"
"MDHC","IF4A3"
"MDHC","IFN-g"
"MDHC","IFN-lambda 1"
"MDHC","IFNL4"
"MDHC","IGF-I"
"MDHC","IGFBP-2"
"MDHC","IGFBP-7"
"MDHC","IL-1 sRI"
"MDHC","IL-11"
"MDHC","IL-11 RA"
"MDHC","IL-12"
"MDHC","IL-12 RB2"
"MDHC","IL-13"
"MDHC","IL-17 RD"
"MDHC","IL-18 BPa"
"MDHC","IL-18 Rb"
"MDHC","IL-19"
"MDHC","IL-1Rrp2"
"MDHC","IL-2 sRg"
"MDHC","IL-20"
"MDHC","IL-20 Ra"
"MDHC","IL-22"
"MDHC","IL-22BP"
"MDHC","IL-27"
"MDHC","IL-3 Ra"
"MDHC","IL-4"
"MDHC","IL-4 sR"
"MDHC","IL-5 Ra"
"MDHC","IL-6 sRa"
"MDHC","IL-7"
"MDHC","IL22RA1"
"MDHC","IL24"
"MDHC","ING1"
"MDHC","IP-10"
"MDHC","IR"
"MDHC","ISM1"
"MDHC","IgG"
"MDHC","IgM"
"MDHC","Inhibin bA chain"
"MDHC","JAG1"
"MDHC","JAM-C"
"MDHC","JAML1"
"MDHC","JNK2"
"MDHC","KI2L4"
"MDHC","KI3L2"
"MDHC","KIAP"
"MDHC","KIRR3"
"MDHC","KLRF1"
"MDHC","KPCI"
"MDHC","Kallikrein 4"
"MDHC","Kallikrein 7"
"MDHC","Kallistatin"
"MDHC","Karyopherin-a2"
"MDHC","Keratin 18"
"MDHC","Kininogen, HMW, Two Chain"
"MDHC","Kininostatin"
"MDHC","Ku70"
"MDHC","L-VEGF165"
"MDHC","LAG-1"
"MDHC","LAG-3"
"MDHC","LIF sR"
"MDHC","LIGHT"
"MDHC","LRIG3"
"MDHC","LSAMP"
"MDHC","LY86"
"MDHC","LY9"
"MDHC","LYN"
"MDHC","LYNB"
"MDHC","Lamin-B1"
"MDHC","Laminin"
"MDHC","Livin B"
"MDHC","Luteinizing hormone"
"MDHC","Lymphotoxin a2/b1"
"MDHC","Lymphotoxin b R"
"MDHC","Lysozyme"
"MDHC","M-CSF R"
"MDHC","MAPK14"
"MDHC","MAPK2"
"MDHC","MAPK5"
"MDHC","MASP3"
"MDHC","MATN2"
"MDHC","MATN3"
"MDHC","MBD4"
"MDHC","MDC"
"MDHC","MDHC"
"MDHC","MEK1"
"MDHC","MIA"
"MDHC","MIF"
"MDHC","MIP-5"
"MDHC","MK01"
"MDHC","MK08"
"MDHC","MMP-1"
"MDHC","MMP-12"
"MDHC","MMP-13"
"MDHC","MMP-16"
"MDHC","MMP-3"
"MDHC","MMP-9"
"MDHC","MOZ"
"MDHC","MRC2"
"MDHC","MSP R"
"MDHC","Marapsin"
"MDHC","Mesothelin"
"MDHC","Midkine"
"MDHC","Mn SOD"
"MDHC","Moesin"
"MDHC","Myeloperoxidase"
"MDHC","Myokinase, human"
"MDHC","N-terminal pro-BNP"
"MDHC","NAP-2"
"MDHC","NCAM1"
"MDHC","NET4"
"MDHC","NG36"
"MDHC","NKp30"
"MDHC","NKp44"
"MDHC","NKp46"
"MDHC","NMT1"
"MDHC","NRP1"
"MDHC","NRX1A"
"MDHC","NRX3A"
"MDHC","NRX3B"
"MDHC","Nectin-like protein 2"
"MDHC","Neurotrophin-3"
"MDHC","Notch-3"
"MDHC","NovH"
"MDHC","Nucleoside diphosphate kinase A"
"MDHC","ON"
"MDHC","OSM"
"MDHC","OX2G"
"MDHC","OX40 Ligand"
"MDHC","Oxidized PARK7"
"MDHC","P-Cadherin"
"MDHC","PACA"
"MDHC","PAFAH beta subunit"
"MDHC","PAK6"
"MDHC","PAL4D"
"MDHC","PAPP-A"
"MDHC","PBP"
"MDHC","PCNA"
"MDHC","PDE7A"
"MDHC","PDGF Rb"
"MDHC","PDGF-BB"
"MDHC","PDPK1"
"MDHC","PECAM-1"
"MDHC","PF-4"
"MDHC","PGP9.5"
"MDHC","PHI"
"MDHC","PIGR"
"MDHC","PIK3CA/PIK3R1"
"MDHC","PIM1"
"MDHC","PKC-B-II"
"MDHC","PKC-G"
"MDHC","PKC-Z"
"MDHC","PLK-1"
"MDHC","PLPP"
"MDHC","PLXC1"
"MDHC","PP13G"
"MDHC","PPIB"
"MDHC","PSA1"
"MDHC","PSA6"
"MDHC","PSMA"
"MDHC","PSME1"
"MDHC","PSME3"
"MDHC","PTH"
"MDHC","PTP-1B"
"MDHC","Parathyroid Hormone1-34"
"MDHC","Peroxiredoxin-1"
"MDHC","Peroxiredoxin-6"
"MDHC","Persephin"
"MDHC","Phosphoglycerate mutase 1"
"MDHC","Plasmin"
"MDHC","Plasminogen"
"MDHC","Properdin"
"MDHC","RAC1"
"MDHC","RAD51"
"MDHC","RANTES"
"MDHC","RASA1"
"MDHC","RELT"
"MDHC","ROBO2"
"MDHC","RPS6KA3"
"MDHC","RS3"
"MDHC","RS7"
"MDHC","RSK-like protein kinase"
"MDHC","RSPO2"
"MDHC","Rab GDP dissociation inhibitor beta"
"MDHC","Renin"
"MDHC","SAA"
"MDHC","SCF sR"
"MDHC","SE6L2"
"MDHC","SET"
"MDHC","SHC1"
"MDHC","SHP-2"
"MDHC","SIG14"
"MDHC","SKP1"
"MDHC","SLAF5"
"MDHC","SLAF6"
"MDHC","SLAF7"
"MDHC","SLIK5"
"MDHC","SLPI"
"MDHC","SMAC"
"MDHC","SOD"
"MDHC","SORC2"
"MDHC","SP-D"
"MDHC","SPHK2"
"MDHC","SRCN1"
"MDHC","SREC-II"
"MDHC","STRATIFIN"
"MDHC","Secretin"
"MDHC","Semaphorin 3A"
"MDHC","Sialoadhesin"
"MDHC","Siglec-3"
"MDHC","Siglec-6"
"MDHC","Siglec-7"
"MDHC","Spondin-1"
"MDHC","TACI"
"MDHC","TAK1-TAB1"
"MDHC","TCP2L"
"MDHC","TCPTP"
"MDHC","TCTP"
"MDHC","TEC"
"MDHC","TECK"
"MDHC","TFPI"
"MDHC","TGF-b R III"
"MDHC","TIMP-3"
"MDHC","TMA"
"MDHC","TNF sR-II"
"MDHC","TNF-a"
"MDHC","TNF-b"
"MDHC","TSG-6"
"MDHC","TSLP"
"MDHC","TSP4"
"MDHC","TWEAK"
"MDHC","TWEAKR"
"MDHC","TYK2"
"MDHC","Thrombin"
"MDHC","Thrombopoietin Receptor"
"MDHC","Thrombospondin-1"
"MDHC","Thymidine kinase"
"MDHC","Thyroxine-Binding Globulin"
"MDHC","Topoisomerase I"
"MDHC","TrkC"
"MDHC","Tropomyosin 2"
"MDHC","UB2L3"
"MDHC","UBC9"
"MDHC","UBE2N"
"MDHC","UFC1"
"MDHC","ULBP-2"
"MDHC","ULBP-3"
"MDHC","UNC5H3"
"MDHC","UNC5H4"
"MDHC","UPK3L"
"MDHC","URB"
"MDHC","Ubiquitin"
"MDHC","VCAM-1"
"MDHC","VEGF"
"MDHC","VWC2L"
"MDHC","Vasoactive Intestinal Peptide"
"MDHC","WFKN1"
"MDHC","WFKN2"
"MDHC","XEDAR"
"MDHC","XTP3A"
"MDHC","a1-Antitrypsin"
