"hyperedge_id","protein_id"
"IL-22BP","ER"
"IL-22BP","ERP29"
"IL-22BP","Endoglin"
"IL-22BP","Eotaxin"
"IL-22BP","EphA5"
"IL-22BP","EphB4"
"IL-22BP","Ephrin-A4"
"IL-22BP","Ephrin-A5"
"IL-22BP","Epithelial cell kinase"
"IL-22BP","Esterase D"
"IL-22BP","FCN1"
"IL-22BP","FGF-10"
"IL-22BP","FGF-16"
"IL-22BP","FGF-4"
"IL-22BP","FGF-6"
"IL-22BP","FGF-8A"
"IL-22BP","FGF7"
"IL-22BP","FLRT1"
"IL-22BP","FN1.4"
"IL-22BP","FST"
"IL-22BP","Factor B"
"IL-22BP","Factor H"
"IL-22BP","Ferritin"
"IL-22BP","G-CSF"
"IL-22BP","GA733-1 protein"
"IL-22BP","GCKR"
"IL-22BP","GDF-11"
"IL-22BP","GDF2"
"IL-22BP","GFAP"
"IL-22BP","GIB"
"IL-22BP","GIIE"
"IL-22BP","GNS"
"IL-22BP","GOT1"
"IL-22BP","GPNMB"
"IL-22BP","GREM1"
"IL-22BP","GV"
"IL-22BP","Galectin-4"
"IL-22BP","Glucocorticoid receptor"
"IL-22BP","Glypican 3"
"IL-22BP","Gro-a"
"IL-22BP","Growth hormone receptor"
"IL-22BP","HB-EGF"
"IL-22BP","HCC-1"
"IL-22BP","HCG"
"IL-22BP","HCK"
"IL-22BP","HDAC8"
"IL-22BP","HGF"
"IL-22BP","HMG-1"
"IL-22BP","HPG-"
"IL-22BP","HSP 40"
"IL-22BP","Hat1"
"IL-22BP","Heparin cofactor II"
"IL-22BP","Histone H2A.z"
"IL-22BP","IDS"
"IL-22BP","IF4A3"
"IL-22BP","IFN-g"
"IL-22BP","IFN-lambda 1"
"IL-22BP","IGF-I sR"
"IL-22BP","IL-1 sR9"
"IL-22BP","IL-1 sRI"
"IL-22BP","IL-10 Rb"
"IL-22BP","IL-11"
"IL-22BP","IL-11 RA"
"IL-22BP","IL-13"
"IL-22BP","IL-17 sR"
"IL-22BP","IL-17F"
"IL-22BP","IL-2"
"IL-22BP","IL-2 sRg"
"IL-22BP","IL-22"
"IL-22BP","IL-22BP"
"IL-22BP","IL-3 Ra"
"IL-22BP","IL-4"
"IL-22BP","IL22RA1"
"IL-22BP","IMDH2"
"IL-22BP","ING1"
"IL-22BP","IR"
"IL-22BP","IgG"
"IL-22BP","JAM-C"
"IL-22BP","JNK2"
"IL-22BP","KI3L2"
"IL-22BP","KIRR3"
"IL-22BP","KPCI"
"IL-22BP","KPCT"
"IL-22BP","KREM2"
"IL-22BP","Kallikrein 11"
"IL-22BP","Kallikrein 4"
"IL-22BP","Keratin 18"
"IL-22BP","LIN7B"
"IL-22BP","LKHA4"
"IL-22BP","LRIG3"
"IL-22BP","LRP8"
"IL-22BP","LSAMP"
"IL-22BP","LY9"
"IL-22BP","Lamin-B1"
"IL-22BP","Layilin"
"IL-22BP","Livin B"
"IL-22BP","Luteinizing hormone"
"IL-22BP","Lymphotoxin a1/b2"
"IL-22BP","MATK"
"IL-22BP","MATN2"
"IL-22BP","MBD4"
"IL-22BP","MCP-1"
"IL-22BP","MCP-2"
"IL-22BP","MDHC"
"IL-22BP","METAP1"
"IL-22BP","MFGM"
"IL-22BP","MIA"
"IL-22BP","MICB"
"IL-22BP","MIF"
"IL-22BP","MIP-3a"
"IL-22BP","MK01"
"IL-22BP","MMP-12"
"IL-22BP","MMP-3"
"IL-22BP","MMP-7"
"IL-22BP","MOZ"
"IL-22BP","MRC2"
"IL-22BP","MRCKB"
"IL-22BP","MSP R"
"IL-22BP","Myokinase, human"
"IL-22BP","NG36"
"IL-22BP","NMT1"
"IL-22BP","NRP1"
"IL-22BP","NRX1B"
"IL-22BP","NRX3B"
"IL-22BP","NXPH1"
"IL-22BP","Nectin-like protein 2"
"IL-22BP","Notch 1"
"IL-22BP","Notch-3"
"IL-22BP","Nr-CAM"
"IL-22BP","OBCAM"
"IL-22BP","OMD"
"IL-22BP","OX2G"
"IL-22BP","PA2G4"
"IL-22BP","PACAP-27"
"IL-22BP","PACAP-38"
"IL-22BP","PAFAH beta subunit"
"IL-22BP","PAK6"
"IL-22BP","PARK7"
"IL-22BP","PBEF"
"IL-22BP","PCSK7"
"IL-22BP","PD-L2"
"IL-22BP","PDE7A"
"IL-22BP","PDGF Rb"
"IL-22BP","PECAM-1"
"IL-22BP","PESC"
"IL-22BP","PKC-Z"
"IL-22BP","PLPP"
"IL-22BP","PPID"
"IL-22BP","PSA1"
"IL-22BP","PSA6"
"IL-22BP","PSME1"
"IL-22BP","PTP-1B"
"IL-22BP","Peroxiredoxin-1"
"IL-22BP","PlGF"
"IL-22BP","Prekallikrein"
"IL-22BP","Prolactin Receptor"
"IL-22BP","Protein C"
"IL-22BP","Protein S"
"IL-22BP","Prothrombin"
"IL-22BP","RAC1"
"IL-22BP","RAN"
"IL-22BP","RBM39"
"IL-22BP","RBP"
"IL-22BP","RET"
"IL-22BP","RGMA"
"IL-22BP","ROBO2"
"IL-22BP","ROR1"
"IL-22BP","RSK-like protein kinase"
"IL-22BP","RSPO2"
"IL-22BP","Rab GDP dissociation inhibitor beta"
"IL-22BP","SARP-2"
"IL-22BP","SCF sR"
"IL-22BP","SE6L2"
"IL-22BP","SHBG"
"IL-22BP","SIG14"
"IL-22BP","SLIK5"
"IL-22BP","SNAA"
"IL-22BP","SPINT2"
"IL-22BP","SPTA2"
"IL-22BP","Semaphorin-6A"
"IL-22BP","Sphingosine kinase 1"
"IL-22BP","Spondin-1"
"IL-22BP","Stress-induced-phosphoprotein 1"
"IL-22BP","TAJ"
"IL-22BP","TARC"
"IL-22BP","TBK1"
"IL-22BP","TECK"
"IL-22BP","TGF-b R II"
"IL-22BP","TLR2"
"IL-22BP","TSLP"
"IL-22BP","TSLP R"
"IL-22BP","TWEAK"
"IL-22BP","Testican-1"
"IL-22BP","Triosephosphate isomerase"
"IL-22BP","TrkB"
"IL-22BP","TrkC"
"IL-22BP","UB2L3"
"IL-22BP","UBC9"
"IL-22BP","UBE2N"
"IL-22BP","ULBP-3"
"IL-22BP","UNC5H4"
"IL-22BP","Ubiquitin+1"
"IL-22BP","VEGF-C"
"IL-22BP","VEGF121"
"IL-22BP","Vasoactive Intestinal Peptide"
"IL-22BP","WIF-1"
"IL-22BP","WISP-1"
"IL-22BP","XTP3A"
"IL-22BP","annexin I"
"IL-22BP","cGMP-stimulated PDE"
"IL-22BP","complement factor H-related 5"
"IL-22BP","discoidin domain receptor 1"
"IL-22BP","dopa decarboxylase"
"IL-22BP","hnRNP A/B"
"IL-22BP","hnRNP A2/B1"
"IL-22BP","kallikrein 12"
"IL-22BP","kallikrein 14"
"IL-22BP","kallikrein 8"
"IL-22BP","phosphoglycerate kinase 1"
"IL-22BP","prostatic binding protein"
"IL-22BP","sICAM-1"
"IL-22BP","sICAM-2"
"IL-22BP","sICAM-5"
"IL-22BP","sRAGE"
"IL-22BP","suPAR"
"IL-22BP","tau"
"IL-23","4-1BB"
"IL-23","4-1BB ligand"
"IL-23","40S ribosomal protein SA"
"IL-23","41"
"IL-23","6-Phosphogluconate dehydrogenase"
"IL-23","ABL1"
"IL-23","ACE2"
"IL-23","ADAMTS-4"
"IL-23","ADAMTS-5"
"IL-23","AIP"
"IL-23","AK1A1"
"IL-23","ALCAM"
"IL-23","ALT"
"IL-23","AMNLS"
"IL-23","AMPK a2b2g1"
"IL-23","ANR63"
"IL-23","AREG"
"IL-23","ARGI1"
"IL-23","ARI3A"
"IL-23","ARP19"
"IL-23","ART"
"IL-23","ASGR1"
"IL-23","ATS1"
"IL-23","Activin AB"
"IL-23","Activin RIB"
"IL-23","Alkaline phosphatase, bone"
"IL-23","Alkaline phosphatase, liver"
"IL-23","Aminoacylase-1"
"IL-23","Angiopoietin-4"
"IL-23","Angiostatin"
"IL-23","Antithrombin III"
"IL-23","Apo A-I"
"IL-23","Azurocidin"
"IL-23","B7"
"IL-23","BARK1"
"IL-23","BMX"
"IL-23","BNP"
"IL-23","BPI"
"IL-23","BPSA"
"IL-23","BRF-1"
"IL-23","BST1"
"IL-23","BTG"
"IL-23","Bcl-2"
"IL-23","Bone proteoglycan II"
"IL-23","C1QBP"
"IL-23","C1r"
"IL-23","C1s"
"IL-23","C2"
"IL-23","C3"
"IL-23","C3adesArg"
"IL-23","C3b"
"IL-23","C5"
"IL-23","C5a"
"IL-23","C5b, 6 Complex"
"IL-23","C9"
"IL-23","CAMK2A"
"IL-23","CAMK2D"
"IL-23","CAPG"
"IL-23","CBX5"
"IL-23","CCL28"
"IL-23","CD22"
"IL-23","CD23"
"IL-23","CD40 ligand, soluble"
"IL-23","CD70"
"IL-23","CDC37"
"IL-23","CDK1/cyclin B"
"IL-23","CDK2/cyclin A"
"IL-23","CDK5/p35"
"IL-23","CFC1"
"IL-23","CG073"
"IL-23","CHST6"
"IL-23","CK094"
"IL-23","CK2-A1:B"
"IL-23","CLC1B"
"IL-23","CLC4K"
"IL-23","CLF-1/CLC Complex"
"IL-23","CLM6"
"IL-23","CNTF"
"IL-23","CRP"
"IL-23","CRTAM"
"IL-23","CS084"
"IL-23","CSK"
"IL-23","CTGF"
"IL-23","CTLA-4"
"IL-23","CaMKK alpha"
"IL-23","Cadherin E"
"IL-23","Cadherin-12"
"IL-23","Cadherin-5"
"IL-23","Calcineurin"
"IL-23","Carbonic Anhydrase X"
"IL-23","Carbonic anhydrase 6"
"IL-23","Carbonic anhydrase VII"
"IL-23","Cardiotrophin-1"
"IL-23","Caspase-3"
"IL-23","Cathepsin B"
"IL-23","Cathepsin H"
"IL-23","Chymase"
"IL-23","Ck-b-8-1"
"IL-23","Contactin-4"
"IL-23","Corticotropin-lipotropin"
"IL-23","DC-SIGNR"
"IL-23","DERM"
"IL-23","DHH"
"IL-23","DKK1"
"IL-23","DLL1"
"IL-23","DR6"
"IL-23","DRG-1"
"IL-23","DRR1"
"IL-23","DUS3"
"IL-23","Dkk-4"
"IL-23","Dtk"
"IL-23","Dynactin subunit 2"
"IL-23","EF-1-beta"
"IL-23","EGFRvIII"
"IL-23","EMR2"
"IL-23","ENPP7"
"IL-23","EPHA3"
"IL-23","ERBB1"
"IL-23","ERBB2"
"IL-23","ERBB3"
"IL-23","ERBB4"
"IL-23","ERP29"
"IL-23","ES1"
"IL-23","ESPN"
"IL-23","Endoglin"
"IL-23","Endostatin"
"IL-23","Endothelin-converting enzyme 1"
"IL-23","Eotaxin-2"
"IL-23","EphA1"
"IL-23","Ephrin-A4"
"IL-23","Ephrin-A5"
"IL-23","Epithelial cell kinase"
"IL-23","F229A"
"IL-23","FABP"
"IL-23","FABPE"
"IL-23","FAM107B"
"IL-23","FCN2"
"IL-23","FER"
"IL-23","FETUB"
"IL-23","FGF-12"
"IL-23","FGF-16"
"IL-23","FGF-17"
"IL-23","FGF-18"
"IL-23","FGF-19"
"IL-23","FGF-4"
"IL-23","FGF-6"
"IL-23","FGF-8"
"IL-23","FGF-8A"
"IL-23","FGF-8F"
"IL-23","FGF7"
"IL-23","FGR"
"IL-23","FLRT1"
"IL-23","FN1.2"
"IL-23","FN1.4"
"IL-23","FST"
"IL-23","Factor B"
"IL-23","Factor D"
"IL-23","Factor I"
"IL-23","Ferritin"
"IL-23","Ficolin-3"
"IL-23","Fucosyltransferase 3"
"IL-23","GA733-1 protein"
"IL-23","GDF-11"
"IL-23","GDF2"
"IL-23","GFRa-3"
"IL-23","GNT2C"
"IL-23","GOT1"
"IL-23","GPC2"
"IL-23","GPNMB"
"IL-23","GSK-3 alpha/beta"
"IL-23","Galectin-3"
"IL-23","Glucocorticoid receptor"
"IL-23","Gro-a"
"IL-23","Growth hormone receptor"
"IL-23","H6ST1"
"IL-23","HB-EGF"
"IL-23","HCC-1"
"IL-23","HCK"
"IL-23","HDAC8"
"IL-23","HGF"
"IL-23","HNRPQ"
"IL-23","HPT"
"IL-23","HPV E7 Type 16"
"IL-23","HRG"
"IL-23","HSP 40"
"IL-23","HSP 60"
"IL-23","HSP70 protein 8"
"IL-23","HVEM"
"IL-23","Hat1"
"IL-23","I-309"
"IL-23","ICOS"
"IL-23","IDE"
"IL-23","IF4A3"
"IL-23","IFN-g"
"IL-23","IFN-g R1"
"IL-23","IFN-lambda 1"
"IL-23","IFN-lambda 2"
"IL-23","IFNL4"
"IL-23","IGF-II receptor"
"IL-23","IGFBP-7"
"IL-23","IL-10 Rb"
"IL-23","IL-11"
"IL-23","IL-13 Ra1"
"IL-23","IL-17"
"IL-23","IL-17B R"
"IL-23","IL-17F"
"IL-23","IL-18 Ra"
"IL-23","IL-1F7"
"IL-23","IL-2"
"IL-23","IL-2 sRg"
"IL-23","IL-20"
"IL-23","IL-22"
"IL-23","IL-23"
"IL-23","IL-23 R"
"IL-23","IL-27"
"IL-23","IL-3 Ra"
"IL-23","IL-34"
"IL-23","IL-4"
"IL-23","IL-5"
"IL-23","IL-6 sRa"
"IL-23","ING1"
"IL-23","ISM1"
"IL-23","Inhibin bA chain"
"IL-23","JAM-B"
"IL-23","JAM-C"
"IL-23","JNK2"
"IL-23","KI2L4"
"IL-23","KIAP"
"IL-23","KIF23"
"IL-23","KIRR3"
"IL-23","KPCI"
"IL-23","KPCT"
"IL-23","KREM2"
"IL-23","Kallikrein 6"
"IL-23","Keratin 18"
"IL-23","Kininogen, HMW, Two Chain"
"IL-23","Kininostatin"
"IL-23","L-VEGF165"
"IL-23","LD78-beta"
"IL-23","LDH-H 1"
"IL-23","LIF sR"
"IL-23","LIMP II"
"IL-23","LRRT3"
"IL-23","LY9"
"IL-23","LYN"
"IL-23","LYNB"
"IL-23","Lactoferrin"
"IL-23","Lamin-B1"
"IL-23","Layilin"
"IL-23","Leptin"
"IL-23","Livin B"
"IL-23","Luteinizing hormone"
"IL-23","Lysozyme"
"IL-23","M-CSF R"
"IL-23","MAPK14"
"IL-23","MAPK2"
"IL-23","MATN3"
"IL-23","MCP-2"
"IL-23","MCP-4"
"IL-23","MDC"
"IL-23","MDM2"
"IL-23","MED-1"
"IL-23","MIP-1a"
"IL-23","MIS"
"IL-23","MK01"
"IL-23","MK11"
"IL-23","MMP-12"
"IL-23","MMP-3"
"IL-23","MOZ"
"IL-23","MPIF-1"
"IL-23","MSP R"
"IL-23","Macrophage mannose receptor"
"IL-23","Met"
"IL-23","Myoglobin"
"IL-23","Myokinase, human"
"IL-23","N-terminal pro-BNP"
"IL-23","NADPH-P450 Oxidoreductase"
"IL-23","NAGK"
"IL-23","NANOG"
"IL-23","NCAM1"
"IL-23","NG36"
"IL-23","NKp44"
"IL-23","NLGNX"
"IL-23","NMT1"
"IL-23","NRX1A"
"IL-23","NRX3A"
"IL-23","Neurotrophin-5"
"IL-23","Notch-3"
"IL-23","OSM"
"IL-23","OX40 Ligand"
"IL-23","Olfactomedin-4"
"IL-23","Oxidized PARK7"
"IL-23","PA2G4"
"IL-23","PACA"
"IL-23","PAFAH beta subunit"
"IL-23","PAK3"
"IL-23","PAK6"
"IL-23","PAL4D"
"IL-23","PBP"
"IL-23","PCNA"
"IL-23","PDE3A"
"IL-23","PDE5A"
"IL-23","PGCB"
"IL-23","PKC-A"
"IL-23","PKC-B-II"
"IL-23","PKC-D"
"IL-23","PKC-Z"
"IL-23","PLPP"
"IL-23","PLXC1"
"IL-23","PP13G"
"IL-23","PPAC"
"IL-23","PPIE"
"IL-23","PSA"
"IL-23","PSA6"
"IL-23","PSME1"
"IL-23","Parathyroid Hormone1-34"
"IL-23","Peroxiredoxin-1"
"IL-23","Peroxiredoxin-6"
"IL-23","Persephin"
"IL-23","Properdin"
"IL-23","Protein S"
"IL-23","RANK"
"IL-23","RASA1"
"IL-23","RGMA"
"IL-23","RGMB"
"IL-23","RPS6KA3"
"IL-23","RSK-like protein kinase"
"IL-23","Rab GDP dissociation inhibitor beta"
"IL-23","SAP"
"IL-23","SBDS"
"IL-23","SE6L2"
"IL-23","SGTA"
"IL-23","SHC1"
"IL-23","SKP1"
"IL-23","SLAF6"
"IL-23","SLPI"
"IL-23","SNAA"
"IL-23","SOD"
"IL-23","SP-D"
"IL-23","SPARCL1"
"IL-23","SSRP1"
"IL-23","STX1a"
"IL-23","Semaphorin-6A"
"IL-23","Siglec-6"
"IL-23","Siglec-7"
"IL-23","Siglec-9"
"IL-23","Sorting nexin 4"
"IL-23","Sphingosine kinase 1"
"IL-23","Stress-induced-phosphoprotein 1"
"IL-23","Survivin"
"IL-23","TAK1-TAB1"
"IL-23","TBK1"
"IL-23","TCP2L"
"IL-23","TCTP"
"IL-23","TEC"
"IL-23","TF"
"IL-23","TGF-b3"
"IL-23","TIMD3"
"IL-23","TLR2"
"IL-23","TNF sR-I"
"IL-23","TNF sR-II"
"IL-23","TNFSF15"
"IL-23","TNR4"
"IL-23","TSLP"
"IL-23","TSLP R"
"IL-23","TSP2"
"IL-23","Thrombin"
"IL-23","Thrombospondin-1"
"IL-23","Thymidine kinase"
"IL-23","Transketolase"
"IL-23","Triosephosphate isomerase"
"IL-23","TrkB"
"IL-23","Tropomyosin 2"
"IL-23","UB2L3"
"IL-23","UBC9"
"IL-23","UBE2N"
"IL-23","ULBP-3"
"IL-23","UNC5H3"
"IL-23","UPK3L"
"IL-23","Ubiquitin"
"IL-23","VCAM-1"
"IL-23","VEGF"
"IL-23","VEGF sR2"
"IL-23","VEGF-C"
"IL-23","VWC2L"
"IL-23","Vasoactive Intestinal Peptide"
"IL-23","WNT7A"
"IL-23","YES"
"IL-23","a2-Macroglobulin"
"IL-23","alpha-1-antichymotrypsin complex"
"IL-23","b-ECGF"
"IL-23","b2-Microglobulin"
"IL-23","contactin-1"
"IL-23","gp130, soluble"
"IL-23","hnRNP A/B"
"IL-23","hnRNP A2/B1"
"IL-23","kallikrein 5"
"IL-23","kallikrein 8"
"IL-23","p60-Src"
"IL-23","paraoxonase 1"
"IL-23","prostatic binding protein"
"IL-23","sCD163"
"IL-23","sCD4"
"IL-23","sRANKL"
"IL-23","sTie-1"
"IL-23","transcription factor MLR1, isoform CRA_b"
"IL-23 R","4-1BB"
"IL-23 R","4-1BB ligand"
"IL-23 R","41"
"IL-23 R","6-Phosphogluconate dehydrogenase"
"IL-23 R","ACE2"
"IL-23 R","ADAMTS-4"
"IL-23 R","AIF1"
"IL-23 R","AIP"
"IL-23 R","AK1A1"
"IL-23 R","ALK-1"
"IL-23 R","ALT"
"IL-23 R","AMPK a1b1g1"
"IL-23 R","AMPK a2b2g1"
"IL-23 R","ANGL3"
"IL-23 R","ANR63"
"IL-23 R","AREG"
"IL-23 R","ARGI1"
"IL-23 R","ARI3A"
"IL-23 R","ARP19"
"IL-23 R","ARSB"
"IL-23 R","ATS1"
"IL-23 R","AURKB"
"IL-23 R","Activin A"
"IL-23 R","Activin AB"
"IL-23 R","Aflatoxin B1 aldehyde reductase"
"IL-23 R","Alkaline phosphatase, liver"
"IL-23 R","Angiopoietin-1"
"IL-23 R","Angiopoietin-4"
"IL-23 R","Angiostatin"
"IL-23 R","Azurocidin"
"IL-23 R","B7"
"IL-23 R","BAFF"
"IL-23 R","BARK1"
"IL-23 R","BDNF"
"IL-23 R","BMP RII"
"IL-23 R","BNP"
"IL-23 R","BOC"
"IL-23 R","BPSA"
"IL-23 R","BTG"
"IL-23 R","BTK"
"IL-23 R","Bcl-2"
"IL-23 R","Bone proteoglycan II"
"IL-23 R","C3adesArg"
"IL-23 R","C8"
"IL-23 R","CAMK2A"
"IL-23 R","CAMK2D"
"IL-23 R","CATC"
"IL-23 R","CBX5"
"IL-23 R","CD109"
"IL-23 R","CD22"
"IL-23 R","CD39"
"IL-23 R","CD40 ligand, soluble"
"IL-23 R","CD97"
"IL-23 R","CDC37"
"IL-23 R","CDK1/cyclin B"
"IL-23 R","CDK2/cyclin A"
"IL-23 R","CDK5/p35"
"IL-23 R","CFC1"
"IL-23 R","CG073"
"IL-23 R","CHK1"
"IL-23 R","CHST6"
"IL-23 R","CK094"
"IL-23 R","CK2-A1:B"
"IL-23 R","CLC4K"
"IL-23 R","CLF-1/CLC Complex"
"IL-23 R","CLM6"
"IL-23 R","CPNE1"
"IL-23 R","CRTAM"
"IL-23 R","CS084"
"IL-23 R","CSK"
"IL-23 R","CSK21"
"IL-23 R","CTAP-III"
"IL-23 R","CTGF"
"IL-23 R","CaMKK alpha"
"IL-23 R","Cadherin E"
"IL-23 R","Cadherin-12"
"IL-23 R","Calcineurin"
"IL-23 R","Calpain I"
"IL-23 R","Carbonic Anhydrase IV"
"IL-23 R","Carbonic Anhydrase X"
"IL-23 R","Cardiotrophin-1"
"IL-23 R","Caspase-3"
"IL-23 R","Chymase"
"IL-23 R","Ck-b-8-1"
"IL-23 R","Coagulation Factor VII"
"IL-23 R","Cofilin-1"
"IL-23 R","Corticotropin-lipotropin"
"IL-23 R","Cyclophilin A"
"IL-23 R","Cystatin C"
"IL-23 R","DBNL"
"IL-23 R","DERM"
"IL-23 R","DHH"
"IL-23 R","DKK1"
"IL-23 R","DRG-1"
"IL-23 R","DRR1"
"IL-23 R","DUS3"
"IL-23 R","DcR3"
"IL-23 R","Desmoglein-1"
"IL-23 R","Dtk"
"IL-23 R","Dynactin subunit 2"
"IL-23 R","EDAR"
"IL-23 R","EF-1-beta"
"IL-23 R","EGFRvIII"
"IL-23 R","EMR2"
"IL-23 R","ENTP3"
"IL-23 R","ENTP5"
"IL-23 R","EPO-R"
"IL-23 R","ER"
"IL-23 R","ERBB4"
"IL-23 R","ERK-1"
"IL-23 R","ES1"
"IL-23 R","ESPN"
"IL-23 R","Endoglin"
"IL-23 R","Endostatin"
"IL-23 R","Enterokinase"
"IL-23 R","EphA1"
"IL-23 R","EphA5"
"IL-23 R","Ephrin-A4"
"IL-23 R","Ephrin-A5"
"IL-23 R","Epithelial cell kinase"
"IL-23 R","Epo"
"IL-23 R","F229A"
"IL-23 R","FABP"
"IL-23 R","FAM107B"
"IL-23 R","FCRL3"
"IL-23 R","FER"
"IL-23 R","FGF-16"
"IL-23 R","FGF-18"
"IL-23 R","FGF-4"
"IL-23 R","FGF-6"
"IL-23 R","FGF-8"
"IL-23 R","FGF-8A"
"IL-23 R","FGF-8F"
"IL-23 R","FGF7"
"IL-23 R","FLRT1"
"IL-23 R","FN1.2"
"IL-23 R","FN1.4"
"IL-23 R","FST"
"IL-23 R","Ficolin-3"
"IL-23 R","G-CSF"
"IL-23 R","GA733-1 protein"
"IL-23 R","GAPDH, liver"
"IL-23 R","GCP-2"
"IL-23 R","GDF-11"
"IL-23 R","GFRa-3"
"IL-23 R","GIB"
"IL-23 R","GITR"
"IL-23 R","GNS"
"IL-23 R","GNT2C"
"IL-23 R","GPNMB"
"IL-23 R","GPVI"
"IL-23 R","GRN"
"IL-23 R","GSK-3 alpha/beta"
"IL-23 R","GV"
"IL-23 R","Galectin-3"
"IL-23 R","Galectin-4"
"IL-23 R","Glucocorticoid receptor"
"IL-23 R","Gro-a"
"IL-23 R","H6ST1"
"IL-23 R","HB-EGF"
"IL-23 R","HDAC8"
"IL-23 R","HGF"
"IL-23 R","HINT1"
"IL-23 R","HIPK3"
"IL-23 R","HMG-1"
"IL-23 R","HMGR"
"IL-23 R","HPT"
"IL-23 R","HPV E7 Type18"
"IL-23 R","HSP 40"
"IL-23 R","HSP 60"
"IL-23 R","HSP 90a/b"
"IL-23 R","HSP70 protein 8"
"IL-23 R","Hat1"
"IL-23 R","I-309"
"IL-23 R","ICOS"
"IL-23 R","IF4A3"
"IL-23 R","IFN-g"
"IL-23 R","IFN-lambda 1"
"IL-23 R","IFN-lambda 2"
"IL-23 R","IFNL4"
"IL-23 R","IGF-I sR"
"IL-23 R","IGFBP-6"
"IL-23 R","IL-1 sRI"
"IL-23 R","IL-10 Rb"
"IL-23 R","IL-11"
"IL-23 R","IL-11 RA"
"IL-23 R","IL-12 Rb1"
"IL-23 R","IL-13"
"IL-23 R","IL-13 Ra1"
"IL-23 R","IL-17"
"IL-23 R","IL-17 RD"
"IL-23 R","IL-17D"
"IL-23 R","IL-17E"
"IL-23 R","IL-18 Rb"
"IL-23 R","IL-19"
"IL-23 R","IL-2"
"IL-23 R","IL-2 sRg"
"IL-23 R","IL-20"
"IL-23 R","IL-20 Ra"
"IL-23 R","IL-22"
"IL-23 R","IL-23"
"IL-23 R","IL-23 R"
"IL-23 R","IL-27"
"IL-23 R","IL-3 Ra"
"IL-23 R","IL-34"
"IL-23 R","IL-4"
"IL-23 R","IL-5 Ra"
"IL-23 R","IL-6 sRa"
"IL-23 R","IMDH1"
"IL-23 R","IMDH2"
"IL-23 R","ING1"
"IL-23 R","IP-10"
"IL-23 R","IR"
"IL-23 R","ISM1"
"IL-23 R","Inhibin bA chain"
"IL-23 R","Integrin aVb5"
"IL-23 R","JAM-B"
"IL-23 R","JAM-C"
"IL-23 R","JNK2"
"IL-23 R","KI3L2"
"IL-23 R","KI3S1"
"IL-23 R","KIAP"
"IL-23 R","KIF23"
"IL-23 R","KPCI"
"IL-23 R","KPCT"
"IL-23 R","KREM2"
"IL-23 R","Kallikrein 6"
"IL-23 R","Karyopherin-a2"
"IL-23 R","Keratin 18"
"IL-23 R","Kininogen, HMW, Two Chain"
"IL-23 R","Kininostatin"
"IL-23 R","Ku70"
"IL-23 R","L-VEGF165"
"IL-23 R","LDH-H 1"
"IL-23 R","LIF sR"
"IL-23 R","LKHA4"
"IL-23 R","LRIG3"
"IL-23 R","LRP8"
"IL-23 R","LRRT1"
"IL-23 R","LRRT3"
"IL-23 R","LY86"
"IL-23 R","LYN"
"IL-23 R","LYNB"
"IL-23 R","Lactoferrin"
"IL-23 R","Lamin-B1"
"IL-23 R","Laminin"
"IL-23 R","Layilin"
"IL-23 R","Leptin"
"IL-23 R","Livin B"
"IL-23 R","Luteinizing hormone"
"IL-23 R","Lysozyme"
"IL-23 R","M-CSF R"
"IL-23 R","MAPK14"
"IL-23 R","MAPK5"
"IL-23 R","MAPKAPK3"
"IL-23 R","MASP3"
"IL-23 R","MATN2"
"IL-23 R","MATN3"
"IL-23 R","MBD4"
"IL-23 R","MCP-2"
"IL-23 R","MDHC"
"IL-23 R","MED-1"
"IL-23 R","MFGM"
"IL-23 R","MFRP"
"IL-23 R","MICB"
"IL-23 R","MIF"
"IL-23 R","MIP-1a"
"IL-23 R","MK01"
"IL-23 R","MK08"
"IL-23 R","MK13"
"IL-23 R","MMP-14"
"IL-23 R","MMP-3"
"IL-23 R","MOZ"
"IL-23 R","MPIF-1"
"IL-23 R","MSP R"
"IL-23 R","Mesothelin"
"IL-23 R","Myoglobin"
"IL-23 R","Myokinase, human"
"IL-23 R","N-terminal pro-BNP"
"IL-23 R","NAGK"
"IL-23 R","NANOG"
"IL-23 R","NAP-2"
"IL-23 R","NCAM-L1"
"IL-23 R","NCAM1"
"IL-23 R","NCC27"
"IL-23 R","NG36"
"IL-23 R","NID2"
"IL-23 R","NKG2D"
"IL-23 R","NMT1"
"IL-23 R","NRX1A"
"IL-23 R","NRX1B"
"IL-23 R","NRX3A"
"IL-23 R","NXPH1"
"IL-23 R","Nectin-like protein 2"
"IL-23 R","Neurotrophin-5"
"IL-23 R","Nr-CAM"
"IL-23 R","ON"
"IL-23 R","OSM"
"IL-23 R","Oxidized PARK7"
"IL-23 R","P-Cadherin"
"IL-23 R","P-Selectin"
"IL-23 R","PA2G4"
"IL-23 R","PACA"
"IL-23 R","PAFAH beta subunit"
"IL-23 R","PAI-1"
"IL-23 R","PAK6"
"IL-23 R","PAL4D"
"IL-23 R","PARK7"
"IL-23 R","PBP"
"IL-23 R","PCSK7"
"IL-23 R","PDE7A"
"IL-23 R","PDGF-AA"
"IL-23 R","PDGF-BB"
"IL-23 R","PESC"
"IL-23 R","PF-4"
"IL-23 R","PGCB"
"IL-23 R","PK3CG"
"IL-23 R","PKB a/b/g"
