"hyperedge_id","protein_id"
"IL-6","MASP3"
"IL-6","MATN2"
"IL-6","MATN3"
"IL-6","MDHC"
"IL-6","MDM2"
"IL-6","MFRP"
"IL-6","MICA"
"IL-6","MK01"
"IL-6","MK11"
"IL-6","MMEL2"
"IL-6","MMP-13"
"IL-6","MMP-17"
"IL-6","MMP-2"
"IL-6","Met"
"IL-6","Moesin"
"IL-6","NCAM-120"
"IL-6","NDP kinase B"
"IL-6","NG36"
"IL-6","NKG2D"
"IL-6","NKp44"
"IL-6","NMT1"
"IL-6","NOTC2"
"IL-6","NRX1B"
"IL-6","NRX3B"
"IL-6","Neurotrophin-3"
"IL-6","Notch 1"
"IL-6","Nr-CAM"
"IL-6","OLR1"
"IL-6","OMD"
"IL-6","OX2G"
"IL-6","P-Selectin"
"IL-6","PACAP-27"
"IL-6","PAK6"
"IL-6","PAK7"
"IL-6","PAPP-A"
"IL-6","PDE11"
"IL-6","PDE5A"
"IL-6","PDGF-BB"
"IL-6","PGCB"
"IL-6","PKB a/b/g"
"IL-6","PKC-A"
"IL-6","PKC-B-II"
"IL-6","PKC-Z"
"IL-6","PLPP"
"IL-6","PPID"
"IL-6","PSA6"
"IL-6","PSME1"
"IL-6","PTP-1B"
"IL-6","Peroxiredoxin-1"
"IL-6","Prolactin Receptor"
"IL-6","Protein disulfide isomerase A3"
"IL-6","Protein disulfide-isomerase"
"IL-6","RAC1"
"IL-6","RBM39"
"IL-6","RGM-C"
"IL-6","RGMB"
"IL-6","RSK-like protein kinase"
"IL-6","Rb"
"IL-6","SBDS"
"IL-6","SET"
"IL-6","SGTA"
"IL-6","SHBG"
"IL-6","SNAA"
"IL-6","SOD"
"IL-6","SPARCL1"
"IL-6","SRCN1"
"IL-6","SSRP1"
"IL-6","STK16"
"IL-6","Semaphorin-6A"
"IL-6","Sorting nexin 4"
"IL-6","Sphingosine kinase 1"
"IL-6","Stress-induced-phosphoprotein 1"
"IL-6","TAFI"
"IL-6","TBK1"
"IL-6","TECK"
"IL-6","TGF-b R III"
"IL-6","TGF-b1"
"IL-6","TGF-b2"
"IL-6","TIMP-2"
"IL-6","TNFSF18"
"IL-6","TSG-6"
"IL-6","TSLP"
"IL-6","TSLP R"
"IL-6","Thrombopoietin Receptor"
"IL-6","TrkC"
"IL-6","UBC9"
"IL-6","UFM1"
"IL-6","UNC5H3"
"IL-6","UNC5H4"
"IL-6","Vasoactive Intestinal Peptide"
"IL-6","WFKN2"
"IL-6","WIF-1"
"IL-6","XEDAR"
"IL-6","YES"
"IL-6","annexin I"
"IL-6","b-NGF"
"IL-6","bFGF-R"
"IL-6","cIAP-2"
"IL-6","discoidin domain receptor 1"
"IL-6","gp130, soluble"
"IL-6","gpIIbIIIa"
"IL-6","hnRNP A/B"
"IL-6","paraoxonase 1"
"IL-6","sICAM-1"
"IL-6","sICAM-2"
"IL-6","sICAM-5"
"IL-6","sL-Selectin"
"IL-6","sLeptin R"
"IL-6","sRANKL"
"IL-6","suPAR"
"IL-6","vWF"
"IL-6 sRa","14-3-3"
"IL-6 sRa","4-1BB"
"IL-6 sRa","ABL2"
"IL-6 sRa","ADAMTS-4"
"IL-6 sRa","AGR2"
"IL-6 sRa","AK1A1"
"IL-6 sRa","ALCAM"
"IL-6 sRa","AMNLS"
"IL-6 sRa","AMPK a2b2g1"
"IL-6 sRa","ANGL4"
"IL-6 sRa","AREG"
"IL-6 sRa","ARGI1"
"IL-6 sRa","ARI3A"
"IL-6 sRa","ARMEL"
"IL-6 sRa","ARP19"
"IL-6 sRa","ARSB"
"IL-6 sRa","ATP synthase beta chain"
"IL-6 sRa","AURKB"
"IL-6 sRa","Activin AB"
"IL-6 sRa","Aggrecan"
"IL-6 sRa","Angiopoietin-1"
"IL-6 sRa","Angiostatin"
"IL-6 sRa","Angiotensinogen"
"IL-6 sRa","Artemin"
"IL-6 sRa","B7"
"IL-6 sRa","BARK1"
"IL-6 sRa","BCAR3"
"IL-6 sRa","BCL2-like 1 protein"
"IL-6 sRa","BMP-6"
"IL-6 sRa","BMP10"
"IL-6 sRa","BMPR1A"
"IL-6 sRa","BTK"
"IL-6 sRa","C1QBP"
"IL-6 sRa","C1s"
"IL-6 sRa","C7"
"IL-6 sRa","C8"
"IL-6 sRa","C9"
"IL-6 sRa","CAMK1"
"IL-6 sRa","CAMK1D"
"IL-6 sRa","CAMK2A"
"IL-6 sRa","CAMK2B"
"IL-6 sRa","CAMK2D"
"IL-6 sRa","CATC"
"IL-6 sRa","CATZ"
"IL-6 sRa","CBPE"
"IL-6 sRa","CBX5"
"IL-6 sRa","CD226"
"IL-6 sRa","CD23"
"IL-6 sRa","CD30 Ligand"
"IL-6 sRa","CD39"
"IL-6 sRa","CD40 ligand, soluble"
"IL-6 sRa","CD97"
"IL-6 sRa","CDK2/cyclin A"
"IL-6 sRa","CDK5/p35"
"IL-6 sRa","CDON"
"IL-6 sRa","CHK1"
"IL-6 sRa","CK2-A1:B"
"IL-6 sRa","CK2-A2:B"
"IL-6 sRa","CLC4K"
"IL-6 sRa","CLC7A"
"IL-6 sRa","CLM6"
"IL-6 sRa","CNTF"
"IL-6 sRa","CNTN2"
"IL-6 sRa","COLEC12"
"IL-6 sRa","COMMD7"
"IL-6 sRa","COX-2"
"IL-6 sRa","CPNE1"
"IL-6 sRa","CRK"
"IL-6 sRa","CSK"
"IL-6 sRa","CTAP-III"
"IL-6 sRa","CTLA-4"
"IL-6 sRa","CXCL16, soluble"
"IL-6 sRa","CaMKK alpha"
"IL-6 sRa","Cadherin E"
"IL-6 sRa","Cadherin-5"
"IL-6 sRa","Calcineurin"
"IL-6 sRa","Calpastatin"
"IL-6 sRa","Carbonic Anhydrase IV"
"IL-6 sRa","Carbonic Anhydrase X"
"IL-6 sRa","Carbonic anhydrase I"
"IL-6 sRa","Carbonic anhydrase III"
"IL-6 sRa","Carbonic anhydrase XIII"
"IL-6 sRa","Caspase-10"
"IL-6 sRa","Caspase-3"
"IL-6 sRa","Catalase"
"IL-6 sRa","Coactosin-like protein"
"IL-6 sRa","Coagulation Factor V"
"IL-6 sRa","Contactin-4"
"IL-6 sRa","Cyclin B1"
"IL-6 sRa","Cytidylate kinase"
"IL-6 sRa","DAPK2"
"IL-6 sRa","DBNL"
"IL-6 sRa","DHH"
"IL-6 sRa","DKK1"
"IL-6 sRa","DLL1"
"IL-6 sRa","DRG-1"
"IL-6 sRa","DRR1"
"IL-6 sRa","DUS3"
"IL-6 sRa","DYRK3"
"IL-6 sRa","EDA"
"IL-6 sRa","EF-1-beta"
"IL-6 sRa","ENTP5"
"IL-6 sRa","EP15R"
"IL-6 sRa","EPI"
"IL-6 sRa","ERBB1"
"IL-6 sRa","ERBB3"
"IL-6 sRa","ERK-1"
"IL-6 sRa","Endocan"
"IL-6 sRa","Eotaxin-2"
"IL-6 sRa","Ephrin-A5"
"IL-6 sRa","FER"
"IL-6 sRa","FGF-10"
"IL-6 sRa","FGF-16"
"IL-6 sRa","FGF-17"
"IL-6 sRa","FGF-8B"
"IL-6 sRa","FUT5"
"IL-6 sRa","FYN"
"IL-6 sRa","Factor H"
"IL-6 sRa","Flt-3"
"IL-6 sRa","Flt3 ligand"
"IL-6 sRa","G-CSF-R"
"IL-6 sRa","GFRa-2"
"IL-6 sRa","GFRa-3"
"IL-6 sRa","GIIE"
"IL-6 sRa","GPNMB"
"IL-6 sRa","GPVI"
"IL-6 sRa","GSK-3 alpha/beta"
"IL-6 sRa","Gro-b/g"
"IL-6 sRa","Growth hormone receptor"
"IL-6 sRa","H6ST1"
"IL-6 sRa","HAI-1"
"IL-6 sRa","HCC-4"
"IL-6 sRa","HCG"
"IL-6 sRa","HCK"
"IL-6 sRa","HGFA"
"IL-6 sRa","HIV-2 Rev"
"IL-6 sRa","HPV E7 Type18"
"IL-6 sRa","HSP 40"
"IL-6 sRa","HSP 90a/b"
"IL-6 sRa","HTRA2"
"IL-6 sRa","HVEM"
"IL-6 sRa","Haptoglobin, Mixed Type"
"IL-6 sRa","Hemoglobin"
"IL-6 sRa","I-309"
"IL-6 sRa","IF4G2"
"IL-6 sRa","IFN-g"
"IL-6 sRa","IFN-lambda 1"
"IL-6 sRa","IGF-I sR"
"IL-6 sRa","IGF-II receptor"
"IL-6 sRa","IL-10 Rb"
"IL-6 sRa","IL-12"
"IL-6 sRa","IL-16"
"IL-6 sRa","IL-17"
"IL-6 sRa","IL-17 RD"
"IL-6 sRa","IL-17F"
"IL-6 sRa","IL-18 BPa"
"IL-6 sRa","IL-18 Ra"
"IL-6 sRa","IL-19"
"IL-6 sRa","IL-1F7"
"IL-6 sRa","IL-20"
"IL-6 sRa","IL-23"
"IL-6 sRa","IL-6 sRa"
"IL-6 sRa","IMB1"
"IL-6 sRa","ING1"
"IL-6 sRa","Integrin a1b1"
"IL-6 sRa","JAG1"
"IL-6 sRa","JAM-C"
"IL-6 sRa","Kallikrein 6"
"IL-6 sRa","Kininogen, HMW"
"IL-6 sRa","Ku70"
"IL-6 sRa","LD78-beta"
"IL-6 sRa","LDH-H 1"
"IL-6 sRa","LG3BP"
"IL-6 sRa","LYN"
"IL-6 sRa","LYNB"
"IL-6 sRa","LYVE1"
"IL-6 sRa","Luteinizing hormone"
"IL-6 sRa","Lymphotoxin a2/b1"
"IL-6 sRa","Lymphotoxin b R"
"IL-6 sRa","Lysozyme"
"IL-6 sRa","MAPK14"
"IL-6 sRa","MAPKAPK3"
"IL-6 sRa","MATN3"
"IL-6 sRa","MED-1"
"IL-6 sRa","MEK1"
"IL-6 sRa","MIS"
"IL-6 sRa","MK01"
"IL-6 sRa","MK08"
"IL-6 sRa","MK12"
"IL-6 sRa","MMP-1"
"IL-6 sRa","MMP-12"
"IL-6 sRa","MMP-9"
"IL-6 sRa","MOZ"
"IL-6 sRa","Met"
"IL-6 sRa","Moesin"
"IL-6 sRa","NACA"
"IL-6 sRa","NAP-2"
"IL-6 sRa","NCAM-120"
"IL-6 sRa","NCC27"
"IL-6 sRa","NCK1"
"IL-6 sRa","NDP kinase B"
"IL-6 sRa","NMT1"
"IL-6 sRa","NR1D1"
"IL-6 sRa","NSF1C"
"IL-6 sRa","NUDC3"
"IL-6 sRa","Nectin-like protein 2"
"IL-6 sRa","Noggin"
"IL-6 sRa","Nogo Receptor"
"IL-6 sRa","NovH"
"IL-6 sRa","ON"
"IL-6 sRa","OPG"
"IL-6 sRa","OSM"
"IL-6 sRa","P-Cadherin"
"IL-6 sRa","P-Selectin"
"IL-6 sRa","PA2G4"
"IL-6 sRa","PAFAH beta subunit"
"IL-6 sRa","PAK3"
"IL-6 sRa","PDE11"
"IL-6 sRa","PDGF-AA"
"IL-6 sRa","PDPK1"
"IL-6 sRa","PECAM-1"
"IL-6 sRa","PERL"
"IL-6 sRa","PF-4"
"IL-6 sRa","PHI"
"IL-6 sRa","PIM1"
"IL-6 sRa","PKB a/b/g"
"IL-6 sRa","PKC-D"
"IL-6 sRa","PLPP"
"IL-6 sRa","PLXC1"
"IL-6 sRa","PPIB"
"IL-6 sRa","PPIE"
"IL-6 sRa","PRKACA"
"IL-6 sRa","PSA"
"IL-6 sRa","PSD7"
"IL-6 sRa","PSMA"
"IL-6 sRa","PSME1"
"IL-6 sRa","PTP-1C"
"IL-6 sRa","Phosphoglycerate mutase 1"
"IL-6 sRa","Prekallikrein"
"IL-6 sRa","Protein disulfide isomerase A3"
"IL-6 sRa","Proteinase-3"
"IL-6 sRa","RAC1"
"IL-6 sRa","RAD51"
"IL-6 sRa","RANTES"
"IL-6 sRa","RASA1"
"IL-6 sRa","RGM-C"
"IL-6 sRa","RGMB"
"IL-6 sRa","ROBO2"
"IL-6 sRa","RPS6KA3"
"IL-6 sRa","Rab GDP dissociation inhibitor beta"
"IL-6 sRa","SCF sR"
"IL-6 sRa","SH21A"
"IL-6 sRa","SHC1"
"IL-6 sRa","SHP-2"
"IL-6 sRa","SLPI"
"IL-6 sRa","SNAA"
"IL-6 sRa","SPHK2"
"IL-6 sRa","SREC-I"
"IL-6 sRa","STAB2"
"IL-6 sRa","STRATIFIN"
"IL-6 sRa","Semaphorin 3E"
"IL-6 sRa","Siglec-3"
"IL-6 sRa","Siglec-9"
"IL-6 sRa","Sorting nexin 4"
"IL-6 sRa","Sphingosine kinase 1"
"IL-6 sRa","Stress-induced-phosphoprotein 1"
"IL-6 sRa","Survivin"
"IL-6 sRa","TACI"
"IL-6 sRa","TAFI"
"IL-6 sRa","TARC"
"IL-6 sRa","TCTP"
"IL-6 sRa","TEC"
"IL-6 sRa","TFF3"
"IL-6 sRa","TGF-b R II"
"IL-6 sRa","TGF-b R III"
"IL-6 sRa","TGF-b3"
"IL-6 sRa","TMA"
"IL-6 sRa","TNF sR-I"
"IL-6 sRa","TNF sR-II"
"IL-6 sRa","TNR4"
"IL-6 sRa","Thrombospondin-1"
"IL-6 sRa","Topoisomerase I"
"IL-6 sRa","TrATPase"
"IL-6 sRa","Transketolase"
"IL-6 sRa","Triosephosphate isomerase"
"IL-6 sRa","TrkB"
"IL-6 sRa","Tropomyosin 2"
"IL-6 sRa","UB2L3"
"IL-6 sRa","UBC9"
"IL-6 sRa","UBE2N"
"IL-6 sRa","UFC1"
"IL-6 sRa","UFM1"
"IL-6 sRa","UNC5H3"
"IL-6 sRa","VCAM-1"
"IL-6 sRa","VEGF"
"IL-6 sRa","VEGF-C"
"IL-6 sRa","WFKN1"
"IL-6 sRa","XPNPEP1"
"IL-6 sRa","YES"
"IL-6 sRa","ZAP70"
"IL-6 sRa","a1-Antitrypsin"
"IL-6 sRa","amyloid precursor protein"
"IL-6 sRa","annexin I"
"IL-6 sRa","annexin II"
"IL-6 sRa","annexin VI"
"IL-6 sRa","bFGF-R"
"IL-6 sRa","eIF-5"
"IL-6 sRa","eIF-5A-1"
"IL-6 sRa","gp130, soluble"
"IL-6 sRa","kallikrein 5"
"IL-6 sRa","pTEN"
"IL-6 sRa","prostatic binding protein"
"IL-6 sRa","sCD4"
"IL-6 sRa","sICAM-3"
"IL-6 sRa","sRAGE"
"IL-6 sRa","sRANKL"
"IL-6 sRa","tPA"
"IL-6 sRa","transcription factor MLR1, isoform CRA_b"
"IL-7","14-3-3"
"IL-7","17-beta-HSD 1"
"IL-7","4EBP2"
"IL-7","ABL2"
"IL-7","ACE2"
"IL-7","AGR2"
"IL-7","AK1A1"
"IL-7","ALCAM"
"IL-7","ANGL3"
"IL-7","ANGL4"
"IL-7","ANR63"
"IL-7","AREG"
"IL-7","ARI3A"
"IL-7","ARP19"
"IL-7","ATP synthase beta chain"
"IL-7","ATS1"
"IL-7","Activin A"
"IL-7","Aflatoxin B1 aldehyde reductase"
"IL-7","Alkaline phosphatase, bone"
"IL-7","Alkaline phosphatase, liver"
"IL-7","Angiopoietin-1"
"IL-7","Azurocidin"
"IL-7","B7-H1"
"IL-7","BAFF"
"IL-7","BCAM"
"IL-7","BCAR3"
"IL-7","BDNF"
"IL-7","BMP-1"
"IL-7","BMP-6"
"IL-7","BMP10"
"IL-7","BMPR1A"
"IL-7","BNP"
"IL-7","BOC"
"IL-7","BPSA"
"IL-7","BRF-1"
"IL-7","BSSP4"
"IL-7","BTG"
"IL-7","BTK"
"IL-7","Bcl-2"
"IL-7","Bone proteoglycan II"
"IL-7","C1r"
"IL-7","C34 gp41 HIV Fragment"
"IL-7","C3d"
"IL-7","C4b"
"IL-7","C5a"
"IL-7","C7"
"IL-7","C8"
"IL-7","CAD15"
"IL-7","CD109"
"IL-7","CD226"
"IL-7","CD27"
"IL-7","CD30"
"IL-7","CD36 ANTIGEN"
"IL-7","CD40 ligand, soluble"
"IL-7","CDC37"
"IL-7","CDON"
"IL-7","CG073"
"IL-7","CHK1"
"IL-7","CK094"
"IL-7","CK2-A1:B"
"IL-7","CLC7A"
"IL-7","CNTN2"
"IL-7","COLEC12"
"IL-7","CPNE1"
"IL-7","CRTAM"
"IL-7","CS084"
"IL-7","CSK"
"IL-7","CSK21"
"IL-7","CTACK"
"IL-7","CTAP-III"
"IL-7","CaMKK alpha"
"IL-7","Cadherin E"
"IL-7","Calpain I"
"IL-7","Cardiotrophin-1"
"IL-7","Cathepsin A"
"IL-7","Coagulation Factor V"
"IL-7","Corticotropin-lipotropin"
"IL-7","Cripto"
"IL-7","Cystatin M"
"IL-7","Cytidylate kinase"
"IL-7","DAF"
"IL-7","DHH"
"IL-7","DKK1"
"IL-7","DR6"
"IL-7","DRAK2"
"IL-7","DRG-1"
"IL-7","DUS3"
"IL-7","DYRK3"
"IL-7","Discoidin domain receptor 2"
"IL-7","Dkk-4"
"IL-7","EDA"
"IL-7","EF-1-beta"
"IL-7","EGFRvIII"
"IL-7","EMAP-2"
"IL-7","EP15R"
"IL-7","EPHB2"
"IL-7","EPI"
"IL-7","EPO-R"
"IL-7","ERBB3"
"IL-7","ERK-1"
"IL-7","ES1"
"IL-7","ESPN"
"IL-7","EphB6"
"IL-7","Ephrin-A5"
"IL-7","Epithelial cell kinase"
"IL-7","F229A"
"IL-7","FCAR"
"IL-7","FGF-10"
"IL-7","FGF-16"
"IL-7","FGF-17"
"IL-7","FGF-6"
"IL-7","FGF-8"
"IL-7","FGF-8A"
"IL-7","FGF-8F"
"IL-7","FGF23"
"IL-7","FLRT1"
"IL-7","FN1.2"
"IL-7","FST"
"IL-7","Factor B"
"IL-7","Flt-3"
"IL-7","G-CSF-R"
"IL-7","GA733-1 protein"
"IL-7","GHC2"
"IL-7","GIIE"
"IL-7","GNS"
"IL-7","GNT2C"
"IL-7","GPVI"
"IL-7","GRB2-related adapter protein 2"
"IL-7","GREM1"
"IL-7","Galectin-4"
"IL-7","Glypican 3"
"IL-7","Gro-b/g"
"IL-7","HAI-1"
"IL-7","HCG"
"IL-7","HIV-2 Rev"
"IL-7","HPG-"
"IL-7","HPT"
"IL-7","HPV E7 Type 16"
"IL-7","HRG"
"IL-7","HSP 40"
"IL-7","HSP 90a/b"
"IL-7","Hat1"
"IL-7","Hemoglobin"
"IL-7","IDS"
"IL-7","IF4G2"
"IL-7","IFN-g"
"IL-7","IFNL4"
"IL-7","IGF-I sR"
"IL-7","IGF-II receptor"
"IL-7","IGFBP-6"
"IL-7","IL-1 sRI"
"IL-7","IL-11 RA"
"IL-7","IL-12 RB2"
"IL-7","IL-18 Rb"
"IL-7","IL-19"
"IL-7","IL-2 sRa"
"IL-7","IL-2 sRg"
"IL-7","IL-20 Ra"
"IL-7","IL-22"
"IL-7","IL-23"
"IL-7","IL-3"
"IL-7","IL-3 Ra"
"IL-7","IL-4"
"IL-7","IL-5"
"IL-7","IL-7"
"IL-7","ILT-4"
"IL-7","ISM1"
"IL-7","Inhibin bA chain"
"IL-7","JAG1"
"IL-7","JAM-C"
"IL-7","JAML1"
"IL-7","KI3L2"
"IL-7","KI3S1"
"IL-7","KIAP"
"IL-7","KIRR3"
"IL-7","Kallikrein 4"
"IL-7","Karyopherin-a2"
"IL-7","Keratin 18"
"IL-7","Kininogen, HMW, Two Chain"
"IL-7","Kininostatin"
"IL-7","L-VEGF165"
"IL-7","LDH-H 1"
"IL-7","LEAP-1"
"IL-7","LG3BP"
"IL-7","LIGHT"
"IL-7","LRIG3"
"IL-7","LRP8"
"IL-7","LRRT1"
"IL-7","LRRT3"
"IL-7","LSAMP"
"IL-7","LYVE1"
"IL-7","Lactoferrin"
"IL-7","Lamin-B1"
"IL-7","Livin B"
"IL-7","Luteinizing hormone"
"IL-7","Lymphotactin"
"IL-7","Lymphotoxin a2/b1"
"IL-7","Lymphotoxin b R"
"IL-7","MAPK14"
"IL-7","MAPK5"
"IL-7","MASP3"
"IL-7","MDC"
"IL-7","MDHC"
"IL-7","MED-1"
"IL-7","MEPE"
"IL-7","MIA"
"IL-7","MIF"
"IL-7","MIP-5"
"IL-7","MK01"
"IL-7","MMP-16"
"IL-7","MOZ"
"IL-7","MSP"
"IL-7","Marapsin"
"IL-7","Midkine"
"IL-7","N-terminal pro-BNP"
"IL-7","NANOG"
"IL-7","NAP-2"
"IL-7","NCAM-120"
"IL-7","NCAM1"
"IL-7","NCC27"
"IL-7","NDP kinase B"
"IL-7","NG36"
"IL-7","NKp30"
"IL-7","NKp46"
"IL-7","NMT1"
"IL-7","NRX1A"
"IL-7","NRX3A"
"IL-7","NRX3B"
"IL-7","NSF1C"
"IL-7","Nectin-like protein 1"
"IL-7","Noggin"
"IL-7","Notch 1"
"IL-7","Nr-CAM"
"IL-7","OCAD1"
"IL-7","OLR1"
"IL-7","ON"
"IL-7","OPG"
"IL-7","OSM"
"IL-7","OX2G"
"IL-7","OX40 Ligand"
"IL-7","Olfactomedin-4"
"IL-7","Oxidized PARK7"
"IL-7","P-Cadherin"
"IL-7","P-Selectin"
"IL-7","PA2G4"
"IL-7","PACA"
"IL-7","PACAP-27"
"IL-7","PAFAH beta subunit"
"IL-7","PAL4D"
"IL-7","PBP"
"IL-7","PCI"
"IL-7","PCNA"
"IL-7","PCSK7"
"IL-7","PDE11"
"IL-7","PDE3A"
"IL-7","PDE7A"
"IL-7","PDGF Rb"
"IL-7","PDGF-AA"
"IL-7","PDGF-BB"
"IL-7","PERL"
"IL-7","PESC"
"IL-7","PF-4"
"IL-7","PGP9.5"
"IL-7","PHI"
"IL-7","PKB a/b/g"
"IL-7","PLK-1"
"IL-7","PLPP"
"IL-7","PP13G"
"IL-7","PPIB"
"IL-7","PPIE"
"IL-7","PSA2"
"IL-7","PSA6"
"IL-7","PSME1"
"IL-7","PTHrP"
"IL-7","PTP-1C"
"IL-7","PUR8"
"IL-7","Parathyroid Hormone1-34"
"IL-7","Peroxiredoxin-1"
"IL-7","Phosphoglycerate mutase 1"
"IL-7","PlGF"
"IL-7","Plasmin"
"IL-7","Plasminogen"
"IL-7","Protease nexin I"
"IL-7","Protein C"
"IL-7","Protein disulfide isomerase A3"
"IL-7","RAC1"
"IL-7","RANK"
"IL-7","RANTES"
"IL-7","ROBO2"
"IL-7","RS7"
"IL-7","RSK-like protein kinase"
"IL-7","Rab GDP dissociation inhibitor beta"
"IL-7","Rb"
"IL-7","Renin"
"IL-7","SAA"
"IL-7","SCF sR"
"IL-7","SE6L2"
"IL-7","SHBG"
"IL-7","SHP-2"
"IL-7","SKP1"
"IL-7","SLAF5"
"IL-7","SNAA"
"IL-7","SOD"
"IL-7","SREC-II"
"IL-7","STAB2"
"IL-7","Secretin"
"IL-7","Semaphorin-6A"
"IL-7","Sorting nexin 4"
"IL-7","Stress-induced-phosphoprotein 1"
"IL-7","TAK1-TAB1"
"IL-7","TARC"
"IL-7","TBK1"
"IL-7","TCP2L"
"IL-7","TCTP"
"IL-7","TFF3"
"IL-7","TGF-b R III"
"IL-7","TRAIL R1"
"IL-7","TSLP"
"IL-7","TSLP R"
"IL-7","TYK2"
"IL-7","Tenascin"
"IL-7","Thrombospondin-1"
"IL-7","Transketolase"
"IL-7","Triosephosphate isomerase"
"IL-7","TrkA"
"IL-7","UB2L3"
"IL-7","UBC9"
"IL-7","UBE2N"
"IL-7","ULBP-3"
"IL-7","UPK3L"
"IL-7","VEGF-C"
"IL-7","VWC2L"
"IL-7","Vasoactive Intestinal Peptide"
"IL-7","WFKN2"
"IL-7","XTP3A"
"IL-7","YES"
"IL-7","ZAP70"
"IL-7","alpha-1-antichymotrypsin complex"
"IL-7","amyloid precursor protein"
"IL-7","annexin I"
"IL-7","annexin VI"
"IL-7","bFGF-R"
"IL-7","cIAP-2"
"IL-7","calreticulin"
"IL-7","complement factor H-related 5"
"IL-7","discoidin domain receptor 1"
"IL-7","eIF-5"
"IL-7","hnRNP A2/B1"
"IL-7","iC3b"
"IL-7","p27Kip1"
"IL-7","p60-Src"
"IL-7","pTEN"
"IL-7","paraoxonase 1"
"IL-7","prostatic binding protein"
"IL-7","sICAM-5"
"IL-7","sLeptin R"
"IL-7","transcription factor MLR1, isoform CRA_b"
"IL-7 Ra","14-3-3"
"IL-7 Ra","3HIDH"
"IL-7 Ra","4-1BB"
"IL-7 Ra","4-1BB ligand"
"IL-7 Ra","41"
"IL-7 Ra","6-Phosphogluconate dehydrogenase"
"IL-7 Ra","6Ckine"
"IL-7 Ra","ABL2"
"IL-7 Ra","ACE2"
"IL-7 Ra","ACTH"
"IL-7 Ra","ADAMTS-4"
"IL-7 Ra","AGR2"
"IL-7 Ra","AIF1"
"IL-7 Ra","AK1A1"
"IL-7 Ra","ALCAM"
"IL-7 Ra","ALT"
"IL-7 Ra","AMPK a1b1g1"
"IL-7 Ra","AMPK a2b2g1"
"IL-7 Ra","ANR63"
"IL-7 Ra","AREG"
"IL-7 Ra","ARGI1"
"IL-7 Ra","ARI3A"
"IL-7 Ra","ARP19"
"IL-7 Ra","ARSB"
"IL-7 Ra","ASGR1"
"IL-7 Ra","ATS1"
"IL-7 Ra","AURKB"
"IL-7 Ra","Activated Protein C"
"IL-7 Ra","Activin AB"
"IL-7 Ra","Alkaline phosphatase, liver"
"IL-7 Ra","Angiogenin"
"IL-7 Ra","Angiopoietin-1"
"IL-7 Ra","Angiopoietin-4"
"IL-7 Ra","Angiostatin"
"IL-7 Ra","Apo A-I"
"IL-7 Ra","Apo B"
"IL-7 Ra","Artemin"
"IL-7 Ra","Aurora kinase A"
"IL-7 Ra","Azurocidin"
"IL-7 Ra","B7"
"IL-7 Ra","B7-2"
"IL-7 Ra","B7-H2"
"IL-7 Ra","BARK1"
"IL-7 Ra","BCAM"
"IL-7 Ra","BCL2-like 1 protein"
"IL-7 Ra","BCMA"
"IL-7 Ra","BMP RII"
"IL-7 Ra","BMP-6"
"IL-7 Ra","BMP10"
"IL-7 Ra","BMPER"
"IL-7 Ra","BMX"
"IL-7 Ra","BNP"
"IL-7 Ra","BNP-32"
"IL-7 Ra","BOC"
"IL-7 Ra","BPSA"
"IL-7 Ra","BTG"
"IL-7 Ra","BTK"
"IL-7 Ra","Bcl-2"
"IL-7 Ra","Bone proteoglycan II"
"IL-7 Ra","C1-Esterase Inhibitor"
"IL-7 Ra","C1QBP"
"IL-7 Ra","C1s"
"IL-7 Ra","C8"
"IL-7 Ra","CAMK1"
"IL-7 Ra","CAMK2A"
"IL-7 Ra","CAMK2B"
"IL-7 Ra","CAMK2D"
"IL-7 Ra","CATC"
"IL-7 Ra","CBPE"
"IL-7 Ra","CBX5"
"IL-7 Ra","CD226"
"IL-7 Ra","CD27"
"IL-7 Ra","CD30"
"IL-7 Ra","CD30 Ligand"
"IL-7 Ra","CD39"
"IL-7 Ra","CD40 ligand, soluble"
"IL-7 Ra","CD48"
"IL-7 Ra","CD97"
"IL-7 Ra","CDC37"
"IL-7 Ra","CDK1/cyclin B"
"IL-7 Ra","CDK2/cyclin A"
"IL-7 Ra","CDK5/p35"
"IL-7 Ra","CFC1"
"IL-7 Ra","CG073"
"IL-7 Ra","CHK1"
"IL-7 Ra","CHL1"
"IL-7 Ra","CK-BB"
"IL-7 Ra","CK-MB"
"IL-7 Ra","CK094"
"IL-7 Ra","CK2-A1:B"
"IL-7 Ra","CLC1B"
"IL-7 Ra","CLC4K"
"IL-7 Ra","CLF-1/CLC Complex"
"IL-7 Ra","CNTF"
"IL-7 Ra","CNTFR alpha"
"IL-7 Ra","CNTN2"
"IL-7 Ra","COMMD7"
"IL-7 Ra","CONA1"
"IL-7 Ra","CPNE1"
"IL-7 Ra","CRDL1"
"IL-7 Ra","CRK"
"IL-7 Ra","CRTAM"
"IL-7 Ra","CS084"
"IL-7 Ra","CSF-1"
"IL-7 Ra","CSK"
"IL-7 Ra","CTAP-III"
"IL-7 Ra","CTGF"
"IL-7 Ra","CTLA-4"
"IL-7 Ra","CaMKK alpha"
"IL-7 Ra","Cadherin E"
"IL-7 Ra","Cadherin-12"
"IL-7 Ra","Cadherin-2"
"IL-7 Ra","Cadherin-5"
"IL-7 Ra","Calcineurin"
