"hyperedge_id","protein_id"
"IL-17D","PPAC"
"IL-17D","PPase"
"IL-17D","PRKACA"
"IL-17D","PSD7"
"IL-17D","PSMA"
"IL-17D","PSME1"
"IL-17D","PTH"
"IL-17D","PTP-1B"
"IL-17D","PTP-1C"
"IL-17D","PYY"
"IL-17D","Parathyroid Hormone1-34"
"IL-17D","Periostin"
"IL-17D","Peroxiredoxin-5"
"IL-17D","Persephin"
"IL-17D","Prekallikrein"
"IL-17D","Protease nexin I"
"IL-17D","Protein S"
"IL-17D","Protein disulfide isomerase A3"
"IL-17D","Proteinase-3"
"IL-17D","Prothrombin"
"IL-17D","RAC1"
"IL-17D","RAD51"
"IL-17D","RANTES"
"IL-17D","RBM39"
"IL-17D","RBP"
"IL-17D","RGMA"
"IL-17D","ROBO2"
"IL-17D","ROBO3"
"IL-17D","ROR1"
"IL-17D","Rab GDP dissociation inhibitor beta"
"IL-17D","Rb"
"IL-17D","Renin"
"IL-17D","SAP"
"IL-17D","SCGF-alpha"
"IL-17D","SCGF-beta"
"IL-17D","SEPR"
"IL-17D","SH21A"
"IL-17D","SHC1"
"IL-17D","SHP-2"
"IL-17D","SIRT2"
"IL-17D","SLPI"
"IL-17D","SPARCL1"
"IL-17D","SPHK2"
"IL-17D","SPINT2"
"IL-17D","SREC-I"
"IL-17D","SSRP1"
"IL-17D","STAB2"
"IL-17D","STK16"
"IL-17D","Soggy-1"
"IL-17D","Somatostatin-28"
"IL-17D","Sorting nexin 4"
"IL-17D","Spondin-1"
"IL-17D","Stress-induced-phosphoprotein 1"
"IL-17D","Survivin"
"IL-17D","TAFI"
"IL-17D","TAK1-TAB1"
"IL-17D","TARC"
"IL-17D","TBP"
"IL-17D","TCCR"
"IL-17D","TCP2L"
"IL-17D","TCPTP"
"IL-17D","TCTP"
"IL-17D","TFPI"
"IL-17D","TIMP-2"
"IL-17D","TIMP-3"
"IL-17D","TLR2"
"IL-17D","TLR4:MD-2 complex"
"IL-17D","TNF-a"
"IL-17D","TNFSF15"
"IL-17D","TNR4"
"IL-17D","TS"
"IL-17D","TSH"
"IL-17D","TSLP"
"IL-17D","TSLP R"
"IL-17D","TSP2"
"IL-17D","TXD12"
"IL-17D","TYK2"
"IL-17D","Testican-1"
"IL-17D","Thrombin"
"IL-17D","Transferrin"
"IL-17D","Transketolase"
"IL-17D","Triosephosphate isomerase"
"IL-17D","TrkB"
"IL-17D","UBE2N"
"IL-17D","UFC1"
"IL-17D","UFM1"
"IL-17D","ULBP-1"
"IL-17D","UPK3L"
"IL-17D","URB"
"IL-17D","Ubiquitin+1"
"IL-17D","VEGF sR2"
"IL-17D","VEGF-C"
"IL-17D","VWC2L"
"IL-17D","WFKN1"
"IL-17D","WISP-1"
"IL-17D","XPNPEP1"
"IL-17D","XTP3A"
"IL-17D","ZAP70"
"IL-17D","a1-Antichymotrypsin"
"IL-17D","a1-Antitrypsin"
"IL-17D","a2-Macroglobulin"
"IL-17D","alpha-1-antichymotrypsin complex"
"IL-17D","amyloid precursor protein"
"IL-17D","annexin II"
"IL-17D","annexin VI"
"IL-17D","b-ECGF"
"IL-17D","b-Endorphin"
"IL-17D","bFGF-R"
"IL-17D","cGMP-stimulated PDE"
"IL-17D","cIAP-2"
"IL-17D","calreticulin"
"IL-17D","carbonic anhydrase II"
"IL-17D","complement factor H-related 5"
"IL-17D","dopa decarboxylase"
"IL-17D","eIF-5"
"IL-17D","eIF-5A-1"
"IL-17D","kallikrein 12"
"IL-17D","kallikrein 13"
"IL-17D","kallikrein 14"
"IL-17D","p60-Src"
"IL-17D","pTEN"
"IL-17D","sCD163"
"IL-17D","sFRP-3"
"IL-17D","sICAM-1"
"IL-17D","sICAM-3"
"IL-17D","sL-Selectin"
"IL-17D","sLeptin R"
"IL-17D","sRANKL"
"IL-17D","sTie-1"
"IL-17D","suPAR"
"IL-17D","tau"
"IL-17E","14-3-3"
"IL-17E","4-1BB"
"IL-17E","4-1BB ligand"
"IL-17E","6-Phosphogluconate dehydrogenase"
"IL-17E","ACTH"
"IL-17E","ADAM12"
"IL-17E","ADAMTS-4"
"IL-17E","AK1A1"
"IL-17E","ALCAM"
"IL-17E","ALK-1"
"IL-17E","AMPK a2b2g1"
"IL-17E","AMPM2"
"IL-17E","AN32B"
"IL-17E","ANGL4"
"IL-17E","ANR63"
"IL-17E","ARMEL"
"IL-17E","ARSB"
"IL-17E","ARTS1"
"IL-17E","ASAHL"
"IL-17E","ASGR1"
"IL-17E","ATS1"
"IL-17E","ATS13"
"IL-17E","AURKB"
"IL-17E","Activated Protein C"
"IL-17E","Aflatoxin B1 aldehyde reductase"
"IL-17E","Alkaline phosphatase, liver"
"IL-17E","Aminoacylase-1"
"IL-17E","Angiogenin"
"IL-17E","Angiopoietin-2"
"IL-17E","Angiopoietin-4"
"IL-17E","Angiostatin"
"IL-17E","Angiotensinogen"
"IL-17E","Antithrombin III"
"IL-17E","Apo B"
"IL-17E","Apo D"
"IL-17E","Apo E2"
"IL-17E","BAFF Receptor"
"IL-17E","BGH3"
"IL-17E","BLC"
"IL-17E","BMP-1"
"IL-17E","BMP-6"
"IL-17E","BMX"
"IL-17E","BNP"
"IL-17E","BPSA"
"IL-17E","BRF-1"
"IL-17E","BSP"
"IL-17E","BTG"
"IL-17E","C1QBP"
"IL-17E","C1q"
"IL-17E","C2"
"IL-17E","C3"
"IL-17E","C34 gp41 HIV Fragment"
"IL-17E","C3a"
"IL-17E","C3adesArg"
"IL-17E","C3b"
"IL-17E","C3d"
"IL-17E","C4b"
"IL-17E","C6"
"IL-17E","C7"
"IL-17E","C9"
"IL-17E","CAMK1"
"IL-17E","CAMK2A"
"IL-17E","CAMK2B"
"IL-17E","CAMK2D"
"IL-17E","CAPG"
"IL-17E","CATC"
"IL-17E","CATZ"
"IL-17E","CD109"
"IL-17E","CD70"
"IL-17E","CDK2/cyclin A"
"IL-17E","CDK5/p35"
"IL-17E","CFC1"
"IL-17E","CG073"
"IL-17E","CHL1"
"IL-17E","CHST2"
"IL-17E","CHST6"
"IL-17E","CK-BB"
"IL-17E","CK-MB"
"IL-17E","CK-MM"
"IL-17E","CK094"
"IL-17E","CKAP2"
"IL-17E","CLC7A"
"IL-17E","CNDP1"
"IL-17E","COMMD7"
"IL-17E","CONA1"
"IL-17E","COX-2"
"IL-17E","CRDL1"
"IL-17E","CRK"
"IL-17E","CRP"
"IL-17E","CS084"
"IL-17E","CTGF"
"IL-17E","CTLA-4"
"IL-17E","Cadherin-2"
"IL-17E","Cadherin-5"
"IL-17E","Calpain I"
"IL-17E","Carbonic Anhydrase X"
"IL-17E","Carbonic anhydrase III"
"IL-17E","Carbonic anhydrase XIII"
"IL-17E","Cardiotrophin-1"
"IL-17E","Caspase-10"
"IL-17E","Catalase"
"IL-17E","Cathepsin B"
"IL-17E","Cathepsin D"
"IL-17E","Cathepsin G"
"IL-17E","Cathepsin H"
"IL-17E","Cathepsin S"
"IL-17E","Cathepsin V"
"IL-17E","Chitotriosidase-1"
"IL-17E","Ck-b-8-1"
"IL-17E","Clusterin"
"IL-17E","Coactosin-like protein"
"IL-17E","Coagulation Factor VII"
"IL-17E","Coagulation Factor X"
"IL-17E","Coagulation Factor XI"
"IL-17E","Cofilin-1"
"IL-17E","Collectin Kidney 1"
"IL-17E","Contactin-5"
"IL-17E","Corticotropin-lipotropin"
"IL-17E","Cyclophilin A"
"IL-17E","Cytochrome P450 3A4"
"IL-17E","D-dimer"
"IL-17E","DC-SIGNR"
"IL-17E","DKK1"
"IL-17E","DKK3"
"IL-17E","DPP2"
"IL-17E","DRG-1"
"IL-17E","DSC3"
"IL-17E","DUS3"
"IL-17E","DcR3"
"IL-17E","Dtk"
"IL-17E","ECM1"
"IL-17E","EG-VEGF"
"IL-17E","EGFRvIII"
"IL-17E","EMR2"
"IL-17E","ENA-78"
"IL-17E","ENTP5"
"IL-17E","EP15R"
"IL-17E","EPHA3"
"IL-17E","EPHB2"
"IL-17E","EPI"
"IL-17E","ER"
"IL-17E","ERAB"
"IL-17E","ERBB1"
"IL-17E","ERBB3"
"IL-17E","ERBB4"
"IL-17E","ES1"
"IL-17E","ESPN"
"IL-17E","ETHE1"
"IL-17E","Endocan"
"IL-17E","Endoglin"
"IL-17E","Endostatin"
"IL-17E","Endothelin-converting enzyme 1"
"IL-17E","Enterokinase"
"IL-17E","EphA1"
"IL-17E","EphB6"
"IL-17E","Ephrin-B3"
"IL-17E","Esterase D"
"IL-17E","F229A"
"IL-17E","FABP"
"IL-17E","FABPE"
"IL-17E","FCG2A/B"
"IL-17E","FCGR1"
"IL-17E","FCN1"
"IL-17E","FCN2"
"IL-17E","FER"
"IL-17E","FETUB"
"IL-17E","FGF-18"
"IL-17E","FGF-20"
"IL-17E","FGF-8"
"IL-17E","FGF-8A"
"IL-17E","FGF-8B"
"IL-17E","FGF-8F"
"IL-17E","FGF23"
"IL-17E","FGF9"
"IL-17E","FN1.2"
"IL-17E","FN1.4"
"IL-17E","FSH"
"IL-17E","Factor D"
"IL-17E","Factor H"
"IL-17E","Factor I"
"IL-17E","Fibrinogen"
"IL-17E","Fibrinogen g-chain dimer"
"IL-17E","GDF-11"
"IL-17E","GFRa-1"
"IL-17E","GIB"
"IL-17E","GIIE"
"IL-17E","GM-CSF"
"IL-17E","GNS"
"IL-17E","GNT2C"
"IL-17E","GOT1"
"IL-17E","GP114"
"IL-17E","GPC5"
"IL-17E","GPNMB"
"IL-17E","GREM1"
"IL-17E","GV"
"IL-17E","Galectin-3"
"IL-17E","Galectin-8"
"IL-17E","Glucagon"
"IL-17E","Glucocorticoid receptor"
"IL-17E","Glutathione S-transferase Pi"
"IL-17E","Granulysin"
"IL-17E","Granzyme B"
"IL-17E","Growth hormone receptor"
"IL-17E","HAI-1"
"IL-17E","HB-EGF"
"IL-17E","HCG"
"IL-17E","HDAC8"
"IL-17E","HGFA"
"IL-17E","HNRPQ"
"IL-17E","HPLN1"
"IL-17E","HPT"
"IL-17E","HSP 60"
"IL-17E","HSP 70"
"IL-17E","HSP 90a/b"
"IL-17E","HVEM"
"IL-17E","Hemopexin"
"IL-17E","Histone H2A.z"
"IL-17E","IF4A3"
"IL-17E","IF4G2"
"IL-17E","IFN-aA"
"IL-17E","IFN-g R1"
"IL-17E","IFN-lambda 2"
"IL-17E","IFNL4"
"IL-17E","IGF-II receptor"
"IL-17E","IGFBP-1"
"IL-17E","IGFBP-2"
"IL-17E","IGFBP-7"
"IL-17E","IL-1 R4"
"IL-17E","IL-1 sR9"
"IL-17E","IL-11 RA"
"IL-17E","IL-12 Rb1"
"IL-17E","IL-13 Ra1"
"IL-17E","IL-17"
"IL-17E","IL-17 RC"
"IL-17E","IL-17 sR"
"IL-17E","IL-17B"
"IL-17E","IL-17B R"
"IL-17E","IL-17D"
"IL-17E","IL-17E"
"IL-17E","IL-18 Ra"
"IL-17E","IL-1a"
"IL-17E","IL-2"
"IL-17E","IL-2 sRa"
"IL-17E","IL-20 Ra"
"IL-17E","IL-23"
"IL-17E","IL-23 R"
"IL-17E","IL-34"
"IL-17E","IL-5"
"IL-17E","IL-6"
"IL-17E","IL-6 sRa"
"IL-17E","IL24"
"IL-17E","ING1"
"IL-17E","ISM1"
"IL-17E","ITI heavy chain H4"
"IL-17E","IgD"
"IL-17E","IgE"
"IL-17E","Inhibin bA chain"
"IL-17E","Insulin"
"IL-17E","Integrin a1b1"
"IL-17E","JAK2"
"IL-17E","JAM-B"
"IL-17E","JNK2"
"IL-17E","K-ras"
"IL-17E","KIAP"
"IL-17E","KIF23"
"IL-17E","KPCI"
"IL-17E","KPCT"
"IL-17E","KYNU"
"IL-17E","Kallikrein 11"
"IL-17E","Kallistatin"
"IL-17E","Karyopherin-a2"
"IL-17E","Kininogen, HMW"
"IL-17E","Kininogen, HMW, Two Chain"
"IL-17E","Kininostatin"
"IL-17E","L-VEGF165"
"IL-17E","LAG-1"
"IL-17E","LAG-3"
"IL-17E","LCK"
"IL-17E","LCMT1"
"IL-17E","LIGHT"
"IL-17E","LIMP II"
"IL-17E","LIN7B"
"IL-17E","LRRT3"
"IL-17E","LY86"
"IL-17E","LYVE1"
"IL-17E","Lymphotactin"
"IL-17E","Lysozyme"
"IL-17E","M-CSF R"
"IL-17E","M2-PK"
"IL-17E","MAPKAPK3"
"IL-17E","MCP-2"
"IL-17E","MCP-3"
"IL-17E","MDHC"
"IL-17E","MDM2"
"IL-17E","MEK1"
"IL-17E","METAP1"
"IL-17E","MFRP"
"IL-17E","MICA"
"IL-17E","MICB"
"IL-17E","MIS"
"IL-17E","MK13"
"IL-17E","MMEL2"
"IL-17E","MMP-1"
"IL-17E","MMP-16"
"IL-17E","MMP-17"
"IL-17E","MMP-7"
"IL-17E","MOZ"
"IL-17E","MP2K2"
"IL-17E","MP2K4"
"IL-17E","MPIF-1"
"IL-17E","MRC2"
"IL-17E","MRCKB"
"IL-17E","MSP"
"IL-17E","Macrophage mannose receptor"
"IL-17E","Mammaglobin 2"
"IL-17E","Myoglobin"
"IL-17E","Myokinase, human"
"IL-17E","N-terminal pro-BNP"
"IL-17E","NADPH-P450 Oxidoreductase"
"IL-17E","NAGK"
"IL-17E","NCAM-120"
"IL-17E","NCAM-L1"
"IL-17E","NCAM1"
"IL-17E","NDP kinase B"
"IL-17E","NET4"
"IL-17E","NID2"
"IL-17E","NKG2D"
"IL-17E","NLGNX"
"IL-17E","NMT1"
"IL-17E","NPS-PLA2"
"IL-17E","NRP1"
"IL-17E","NRX1A"
"IL-17E","NRX3A"
"IL-17E","NSF1C"
"IL-17E","Nectin-like protein 2"
"IL-17E","Nidogen"
"IL-17E","Nogo Receptor"
"IL-17E","Notch-3"
"IL-17E","OMD"
"IL-17E","ON"
"IL-17E","Olfactomedin-4"
"IL-17E","Oxidized PARK7"
"IL-17E","P-Cadherin"
"IL-17E","PACA"
"IL-17E","PACAP-27"
"IL-17E","PACAP-38"
"IL-17E","PAFAH beta subunit"
"IL-17E","PAI-1"
"IL-17E","PAK7"
"IL-17E","PAL4D"
"IL-17E","PAPP-A"
"IL-17E","PARK7"
"IL-17E","PBEF"
"IL-17E","PBP"
"IL-17E","PCI"
"IL-17E","PCSK7"
"IL-17E","PDE3A"
"IL-17E","PDGF-AA"
"IL-17E","PDGF-BB"
"IL-17E","PDK1"
"IL-17E","PDPK1"
"IL-17E","PERL"
"IL-17E","PF-4"
"IL-17E","PFD5"
"IL-17E","PGCB"
"IL-17E","PGRP-S"
"IL-17E","PHI"
"IL-17E","PIGR"
"IL-17E","PIM1"
"IL-17E","PK3CG"
"IL-17E","PKC-G"
"IL-17E","PKC-Z"
"IL-17E","PLXC1"
"IL-17E","PP13G"
"IL-17E","PPID"
"IL-17E","PPase"
"IL-17E","PRKACA"
"IL-17E","PRL"
"IL-17E","PSA"
"IL-17E","PSD7"
"IL-17E","PTH"
"IL-17E","PTK6"
"IL-17E","PTN"
"IL-17E","PTP-1B"
"IL-17E","PTP-1C"
"IL-17E","PYY"
"IL-17E","Parathyroid Hormone1-34"
"IL-17E","Periostin"
"IL-17E","Peroxiredoxin-5"
"IL-17E","Plasminogen"
"IL-17E","Prekallikrein"
"IL-17E","Properdin"
"IL-17E","Protease nexin I"
"IL-17E","Protein S"
"IL-17E","Proteinase-3"
"IL-17E","Prothrombin"
"IL-17E","RAN"
"IL-17E","RANTES"
"IL-17E","RBM39"
"IL-17E","RBP"
"IL-17E","RET"
"IL-17E","RGMA"
"IL-17E","ROR1"
"IL-17E","Rab GDP dissociation inhibitor beta"
"IL-17E","Renin"
"IL-17E","SAP"
"IL-17E","SARP-2"
"IL-17E","SCF sR"
"IL-17E","SCGF-alpha"
"IL-17E","SCGF-beta"
"IL-17E","SDF-1"
"IL-17E","SEPR"
"IL-17E","SH21A"
"IL-17E","SHP-2"
"IL-17E","SIG14"
"IL-17E","SIRT2"
"IL-17E","SLIK5"
"IL-17E","SPARCL1"
"IL-17E","SPHK2"
"IL-17E","SPINT2"
"IL-17E","SSRP1"
"IL-17E","ST4S6"
"IL-17E","STAB2"
"IL-17E","Somatostatin-28"
"IL-17E","Sorting nexin 4"
"IL-17E","Spondin-1"
"IL-17E","Stanniocalcin-1"
"IL-17E","TAFI"
"IL-17E","TAJ"
"IL-17E","TAK1-TAB1"
"IL-17E","TARC"
"IL-17E","TBP"
"IL-17E","TCP2L"
"IL-17E","TF"
"IL-17E","TFF3"
"IL-17E","TFPI"
"IL-17E","TGM3"
"IL-17E","TIMD3"
"IL-17E","TIMP-2"
"IL-17E","TLR2"
"IL-17E","TLR4:MD-2 complex"
"IL-17E","TNF-a"
"IL-17E","TNF-b"
"IL-17E","TNFSF15"
"IL-17E","TNR4"
"IL-17E","TRY3"
"IL-17E","TS"
"IL-17E","TSH"
"IL-17E","TSLP R"
"IL-17E","TSP2"
"IL-17E","TWEAKR"
"IL-17E","Thrombin"
"IL-17E","Thyroxine-Binding Globulin"
"IL-17E","Transferrin"
"IL-17E","Transketolase"
"IL-17E","Triosephosphate isomerase"
"IL-17E","UFC1"
"IL-17E","ULBP-2"
"IL-17E","UPK3L"
"IL-17E","URB"
"IL-17E","Ubiquitin+1"
"IL-17E","VEGF sR2"
"IL-17E","VWC2L"
"IL-17E","WFKN1"
"IL-17E","WIF-1"
"IL-17E","WISP-1"
"IL-17E","XTP3A"
"IL-17E","ZAP70"
"IL-17E","a1-Antichymotrypsin"
"IL-17E","a1-Antitrypsin"
"IL-17E","a2-Macroglobulin"
"IL-17E","alpha-1-antichymotrypsin complex"
"IL-17E","amyloid precursor protein"
"IL-17E","annexin I"
"IL-17E","annexin II"
"IL-17E","annexin VI"
"IL-17E","b-ECGF"
"IL-17E","b-NGF"
"IL-17E","bFGF-R"
"IL-17E","carbonic anhydrase II"
"IL-17E","complement factor H-related 5"
"IL-17E","dopa decarboxylase"
"IL-17E","eIF-5"
"IL-17E","eIF-5A-1"
"IL-17E","gpIIbIIIa"
"IL-17E","granzyme A"
"IL-17E","iC3b"
"IL-17E","kallikrein 14"
"IL-17E","p60-Src"
"IL-17E","pTEN"
"IL-17E","phosphoglycerate kinase 1"
"IL-17E","sCD163"
"IL-17E","sFRP-3"
"IL-17E","sICAM-3"
"IL-17E","sL-Selectin"
"IL-17E","sLeptin R"
"IL-17E","sTie-1"
"IL-17E","tPA"
"IL-17E","tau"
"IL-17F","17-beta-HSD 1"
"IL-17F","3HIDH"
"IL-17F","4-1BB ligand"
"IL-17F","41"
"IL-17F","4EBP2"
"IL-17F","6-Phosphogluconate dehydrogenase"
"IL-17F","6Ckine"
"IL-17F","ABL2"
"IL-17F","ACE2"
"IL-17F","ADAM 9"
"IL-17F","ADAM12"
"IL-17F","ADAMTS-4"
"IL-17F","ADAMTS-5"
"IL-17F","AGR2"
"IL-17F","AIF1"
"IL-17F","AIP"
"IL-17F","ALCAM"
"IL-17F","AMNLS"
"IL-17F","AMPM2"
"IL-17F","AREG"
"IL-17F","ARGI1"
"IL-17F","ARI3A"
"IL-17F","ARP19"
"IL-17F","ART"
"IL-17F","ASAH2"
"IL-17F","ATS1"
"IL-17F","ATS15"
"IL-17F","Activin A"
"IL-17F","Activin AB"
"IL-17F","Aflatoxin B1 aldehyde reductase"
"IL-17F","Aggrecan"
"IL-17F","Albumin"
"IL-17F","Alkaline phosphatase, bone"
"IL-17F","Angiopoietin-2"
"IL-17F","Angiopoietin-4"
"IL-17F","Apo B"
"IL-17F","Apo E"
"IL-17F","Aurora kinase A"
"IL-17F","Azurocidin"
"IL-17F","B7"
"IL-17F","B7-2"
"IL-17F","BAFF"
"IL-17F","BAFF Receptor"
"IL-17F","BARK1"
"IL-17F","BASI"
"IL-17F","BCAM"
"IL-17F","BCAR3"
"IL-17F","BCL2-like 1 protein"
"IL-17F","BCMA"
"IL-17F","BDNF"
"IL-17F","BFL1"
"IL-17F","BGH3"
"IL-17F","BMP RII"
"IL-17F","BMP-1"
"IL-17F","BMPER"
"IL-17F","BOC"
"IL-17F","BTK"
"IL-17F","Bcl-2"
"IL-17F","Bone proteoglycan II"
"IL-17F","C1QBP"
"IL-17F","C1q"
"IL-17F","C3b"
"IL-17F","C3d"
"IL-17F","C5"
"IL-17F","C5b, 6 Complex"
"IL-17F","C6"
"IL-17F","C8"
"IL-17F","CAD15"
"IL-17F","CAPG"
"IL-17F","CATE"
"IL-17F","CBG"
"IL-17F","CBPE"
"IL-17F","CD22"
"IL-17F","CD226"
"IL-17F","CD23"
"IL-17F","CD30 Ligand"
"IL-17F","CD39"
"IL-17F","CD40 ligand, soluble"
"IL-17F","CD48"
"IL-17F","CD97"
"IL-17F","CDC37"
"IL-17F","CDK1/cyclin B"
"IL-17F","CDK2/cyclin A"
"IL-17F","CDK8/cyclin C"
"IL-17F","CDON"
"IL-17F","CHK1"
"IL-17F","CHST2"
"IL-17F","CK-MM"
"IL-17F","CK2-A1:B"
"IL-17F","CK2-A2:B"
"IL-17F","CKAP2"
"IL-17F","CLC1B"
"IL-17F","CLC4K"
"IL-17F","CLF-1/CLC Complex"
"IL-17F","CLM6"
"IL-17F","CNTF"
"IL-17F","CNTFR alpha"
"IL-17F","CNTN2"
"IL-17F","COLEC12"
"IL-17F","CONA1"
"IL-17F","CPNE1"
"IL-17F","CRIS3"
"IL-17F","CRTAM"
"IL-17F","CSF-1"
"IL-17F","CSK"
"IL-17F","CSK21"
"IL-17F","CTACK"
"IL-17F","CTAP-III"
"IL-17F","CTGF"
"IL-17F","CXCL16, soluble"
"IL-17F","CYTD"
"IL-17F","CYTN"
"IL-17F","CaMKK alpha"
"IL-17F","Cadherin-12"
"IL-17F","Cadherin-5"
"IL-17F","Cadherin-6"
"IL-17F","Calcineurin"
"IL-17F","Calcineurin B a"
"IL-17F","Carbonic Anhydrase IV"
"IL-17F","Carbonic anhydrase I"
"IL-17F","Carbonic anhydrase III"
"IL-17F","Caspase-2"
"IL-17F","Caspase-3"
"IL-17F","Cathepsin H"
"IL-17F","Cathepsin S"
"IL-17F","Cathepsin V"
"IL-17F","Chk2"
"IL-17F","Chymase"
"IL-17F","Coactosin-like protein"
"IL-17F","Coagulation Factor IX"
"IL-17F","Coagulation Factor IXab"
"IL-17F","Coagulation Factor V"
"IL-17F","Coagulation Factor VII"
"IL-17F","Coagulation Factor Xa"
"IL-17F","Cyclin B1"
"IL-17F","Cyclophilin F"
"IL-17F","Cystatin C"
"IL-17F","Cystatin M"
"IL-17F","Cystatin-S"
"IL-17F","Cytidylate kinase"
"IL-17F","DAF"
"IL-17F","DAPK2"
"IL-17F","DBNL"
"IL-17F","DC-SIGN"
"IL-17F","DC-SIGNR"
"IL-17F","DEAD-box protein 19B"
"IL-17F","DERM"
"IL-17F","DHH"
"IL-17F","DKK1"
"IL-17F","DLL1"
"IL-17F","DLL4"
"IL-17F","DLRB1"
"IL-17F","DMP1"
"IL-17F","DPP2"
"IL-17F","DR6"
"IL-17F","DRAK2"
"IL-17F","DRR1"
"IL-17F","DYRK3"
"IL-17F","DcR3"
"IL-17F","Desmoglein-1"
"IL-17F","Desmoglein-2"
"IL-17F","Discoidin domain receptor 2"
"IL-17F","Dkk-4"
"IL-17F","DnaJ homolog"
"IL-17F","Dynactin subunit 2"
"IL-17F","EDA"
"IL-17F","EF-1-beta"
"IL-17F","EMAP-2"
"IL-17F","ENA-78"
"IL-17F","ENPP7"
"IL-17F","ENTP3"
"IL-17F","EP15R"
"IL-17F","EPHA3"
"IL-17F","EPHB2"
"IL-17F","ERAB"
"IL-17F","ERBB2"
"IL-17F","ERBB4"
"IL-17F","ERK-1"
"IL-17F","ESAM"
"IL-17F","Elafin"
"IL-17F","Endoglin"
"IL-17F","Enterokinase"
"IL-17F","Eotaxin"
"IL-17F","EphA1"
"IL-17F","EphA5"
"IL-17F","EphB4"
"IL-17F","Ephrin-A4"
"IL-17F","Ephrin-A5"
"IL-17F","Ephrin-B3"
"IL-17F","Epithelial cell kinase"
"IL-17F","Esterase D"
"IL-17F","FABP"
"IL-17F","FABPE"
"IL-17F","FAK1"
"IL-17F","FCAR"
"IL-17F","FCG3B"
"IL-17F","FCGR1"
"IL-17F","FGF-10"
"IL-17F","FGF-12"
"IL-17F","FGF-16"
"IL-17F","FGF-17"
"IL-17F","FGF-18"
"IL-17F","FGF-19"
"IL-17F","FGF-4"
"IL-17F","FGF-5"
"IL-17F","FGF-6"
"IL-17F","FGF7"
"IL-17F","FGFR-2"
"IL-17F","FGFR-3"
"IL-17F","FGR"
"IL-17F","FLRT1"
"IL-17F","FN1.3"
"IL-17F","FST"
"IL-17F","FYN"
"IL-17F","Ferritin"
"IL-17F","Fibronectin"
"IL-17F","Ficolin-3"
"IL-17F","Flt-3"
"IL-17F","Flt3 ligand"
"IL-17F","Fucosyltransferase 3"
"IL-17F","G-CSF"
"IL-17F","GA733-1 protein"
"IL-17F","GAS1"
"IL-17F","GCKR"
"IL-17F","GCP-2"
"IL-17F","GDF-11"
"IL-17F","GDF2"
"IL-17F","GFAP"
"IL-17F","GFRa-2"
"IL-17F","GFRa-3"
"IL-17F","GHC2"
"IL-17F","GITR"
"IL-17F","GP1BA"
"IL-17F","GPNMB"
"IL-17F","GPVI"
"IL-17F","GRB2-related adapter protein 2"
"IL-17F","GREM1"
"IL-17F","GSK-3 alpha/beta"
"IL-17F","GSTA3"
"IL-17F","GV"
"IL-17F","GX"
"IL-17F","Galectin-2"
"IL-17F","Galectin-3"
"IL-17F","Gelsolin"
"IL-17F","Glutamate carboxypeptidase"
"IL-17F","Granzyme H"
"IL-17F","Gro-b/g"
"IL-17F","HCC-1"
"IL-17F","HCG"
"IL-17F","HCK"
"IL-17F","HDAC8"
"IL-17F","HGF"
"IL-17F","HGFA"
"IL-17F","HIPK3"
"IL-17F","HIV-2 Rev"
"IL-17F","HMG-1"
"IL-17F","HMGR"
"IL-17F","HO-2"
"IL-17F","HPG-"
"IL-17F","HPV E7 Type18"
"IL-17F","HSP 40"
"IL-17F","HSP 60"
"IL-17F","HSP 70"
"IL-17F","HSP70 protein 8"
"IL-17F","HTRA2"
"IL-17F","I-309"
"IL-17F","IDE"
"IL-17F","IDUA"
"IL-17F","IF4A3"
"IL-17F","IFN-g"
"IL-17F","IFN-lambda 1"
"IL-17F","IGF-I"
"IL-17F","IGF-I sR"
"IL-17F","IGFBP-2"
"IL-17F","IGFBP-3"
"IL-17F","IGFBP-5"
"IL-17F","IGFBP-6"
"IL-17F","IL-1 R AcP"
"IL-17F","IL-1 R4"
"IL-17F","IL-1 sR9"
"IL-17F","IL-1 sRI"
"IL-17F","IL-10"
"IL-17F","IL-10 Rb"
"IL-17F","IL-11"
"IL-17F","IL-12 Rb1"
"IL-17F","IL-16"
"IL-17F","IL-17"
"IL-17F","IL-17 RC"
"IL-17F","IL-17 RD"
"IL-17F","IL-17F"
"IL-17F","IL-18 BPa"
"IL-17F","IL-18 Rb"
"IL-17F","IL-19"
"IL-17F","IL-1F7"
"IL-17F","IL-1b"
"IL-17F","IL-2 sRg"
"IL-17F","IL-20"
"IL-17F","IL-22"
"IL-17F","IL-27"
"IL-17F","IL-3"
"IL-17F","IL-3 Ra"
"IL-17F","IL-4"
"IL-17F","IL-4 sR"
"IL-17F","IL-5 Ra"
"IL-17F","IL-6"
"IL-17F","IL-7 Ra"
"IL-17F","IL-8"
"IL-17F","IL24"
"IL-17F","ILT-2"
"IL-17F","ILT-4"
"IL-17F","IMB1"
"IL-17F","IMDH1"
"IL-17F","IMDH2"
"IL-17F","IP-10"
"IL-17F","IR"
"IL-17F","Insulin"
"IL-17F","JAG1"
"IL-17F","JAG2"
"IL-17F","JAM-C"
"IL-17F","JAML1"
"IL-17F","JNK2"
"IL-17F","K-ras"
"IL-17F","KI2L4"
"IL-17F","KI3L2"
"IL-17F","KI3S1"
"IL-17F","KLRF1"
